country,iso3,reporter_code,year,population,population_quartile,is_bottom_population_quartile,world_relative_product_gini,active_product_gini,driver_rank,product_id,country_product_exports,country_share,leave_one_out_product_exports,leave_one_out_world_weight,world_weight_percentile,relative_intensity,loo_gini_contribution,positive_loo_gini_contribution,driver_bucket,representative_classification_code,representative_cmd_code,product_description,product_label
Croatia,HRV,191,2004,4304600.0,1,True,0.8467631368214035,0.920399994694455,15,HS1992:853329,51773497.0,0.006452204089052447,773372714.053,9.269222311798501e-05,0.6807240899144619,69.60890430731864,0.0008245168325495822,0.0008245168325495822,overweight_mid_world_product,H0,853329,Other fixed resistors :-- Other,853329 - Other fixed resistors :-- Other
Czech Republic,CZE,203,2004,10197101.0,2,False,0.7031284687566732,0.8805035468774156,1,HS1992:270900,16989563.0,0.00025840218227848064,442792991332.64,0.05344047522907767,1.0,0.004835327177964178,0.01633617367017348,0.01633617367017348,underweight_large_world_product,H0,270900,"Petroleum oils and oils obtained from bituminous minerals, crude.","270900 - Petroleum oils and oils obtained from bituminous minerals, crude."
Czech Republic,CZE,203,2004,10197101.0,2,False,0.7031284687566732,0.8805035468774156,2,HS1992:870324,5609200.0,8.531293717422005e-05,108114222796.923,0.013048254056373661,0.9986075193952656,0.006538264568242934,0.0037899636948780513,0.0037899636948780513,underweight_large_world_product,H0,870324,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 3,000 cc","870324 - Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 3,000 cc"
Czech Republic,CZE,203,2004,10197101.0,2,False,0.7031284687566732,0.8805035468774156,3,HS1992:841330,910256377.0,0.013844513496297896,5961456229.6119995,0.0007194853130104789,0.9578277302566143,19.242246152836003,0.0029485367806343366,0.0029485367806343366,overweight_large_world_product,H0,841330,"Fuel, lubricating or cooling medium pumps for internal combustion piston engines","841330 - Fuel, lubricating or cooling medium pumps for internal combustion piston engines"
Czech Republic,CZE,203,2004,10197101.0,2,False,0.7031284687566732,0.8805035468774156,4,HS1992:847120,1885853933.2234,0.028682831442067264,31938318749.031883,0.003854620478136304,0.995424706584444,7.441155777788873,0.002555669466879129,0.002555669466879129,overweight_large_world_product,H0,847120,Digital computers with cpu and input-output units,847120 - Digital computers with cpu and input-output units
Czech Republic,CZE,203,2004,10197101.0,2,False,0.7031284687566732,0.8805035468774156,5,HS1992:271121,27886.0,4.241311712972082e-07,67939709406.036,0.008199611169672926,0.9976128903918838,5.172576632242018e-05,0.0024536470273667232,0.0024536470273667232,underweight_large_world_product,H0,271121,In gaseous state :-- Natural gas,271121 - In gaseous state :-- Natural gas
Czech Republic,CZE,203,2004,10197101.0,2,False,0.7031284687566732,0.8805035468774156,6,HS1992:271000,203987802.66813302,0.003102545566806965,173752375836.63333,0.02097009148438735,0.9998010741993236,0.1479509790940527,0.0024530963411263373,0.0024530963411263373,underweight_large_world_product,H0,271000,"Petroleum oils and oils obtained from bituminous minerals, other than crude; preparations not elsewhere specified or included, containing by weight 70% or more of petroleum oils or of oils obtained from bituminous minerals, these oils","271000 - Petroleum oils and oils obtained from bituminous minerals, other than crude; preparations not elsewhere specified or included, containing by weight 70% or more of petroleum oils or of oils obtained from bituminous minerals, these oils"
Czech Republic,CZE,203,2004,10197101.0,2,False,0.7031284687566732,0.8805035468774156,7,HS1992:854219,109389340.68876942,0.001663753467466009,106391292136.34668,0.012840314375551618,0.9984085935945892,0.12957264275661742,0.0017336461115361468,0.0017336461115361468,underweight_large_world_product,H0,854219,"Monolithic digital integrated circuits :-- Other, including circuits obtained by a combination of bipolar and MOS technologies (BIMOS technology)","854219 - Monolithic digital integrated circuits :-- Other, including circuits obtained by a combination of bipolar and MOS technologies (BIMOS technology)"
Czech Republic,CZE,203,2004,10197101.0,2,False,0.7031284687566732,0.8805035468774156,8,HS1992:854211,141584424.31123057,0.002153423499984334,118066724203.46031,0.014249416710919525,0.9990053709966182,0.1511236244732836,0.0015971182586500543,0.0015971182586500543,underweight_large_world_product,H0,854211,"Monolithic integrated circuits, digital","854211 - Monolithic integrated circuits, digital"
Czech Republic,CZE,203,2004,10197101.0,2,False,0.7031284687566732,0.8805035468774156,9,HS1992:701810,378038828.0,0.005749768733969154,809394030.6589999,9.768538005946338e-05,0.6900736025462503,58.860074357791675,0.0015501695661100934,0.0015501695661100934,overweight_mid_world_product,H0,701810,"Glass beads, imitation pearls, imitation precious or semi-precious stones and similar glass smallwares","701810 - Glass beads, imitation pearls, imitation precious or semi-precious stones and similar glass smallwares"
Czech Republic,CZE,203,2004,10197101.0,2,False,0.7031284687566732,0.8805035468774156,10,HS1992:300490,213604902.0,0.0032488165129486253,147141612731.505,0.017758451159488566,0.9992042967972946,0.18294481223452538,0.0014643856075775563,0.0014643856075775563,underweight_large_world_product,H0,300490,Other,300490 - Other
Czech Republic,CZE,203,2004,10197101.0,2,False,0.7031284687566732,0.8805035468774156,11,HS1992:940190,955328832.0,0.014530041472070352,15061053832.623,0.0018177114137324975,0.986274119753332,7.993590931045701,0.0014427644173573562,0.0014427644173573562,overweight_large_world_product,H0,940190,Parts,940190 - Parts
Czech Republic,CZE,203,2004,10197101.0,2,False,0.7031284687566732,0.8805035468774156,12,HS1992:710239,294090.0,4.47295188147443e-06,39695766470.577,0.004790863148907633,0.9962204097871494,0.0009336421731216243,0.0014217790407791142,0.0014217790407791142,underweight_large_world_product,H0,710239,Non-industrial :-- Other,710239 - Non-industrial :-- Other
Czech Republic,CZE,203,2004,10197101.0,2,False,0.7031284687566732,0.8805035468774156,13,HS1992:851220,494004751.0,0.007513548507065039,4989922843.0060005,0.0006022314113060221,0.9458921822160334,12.476181690308831,0.0012448511940365004,0.0012448511940365004,overweight_large_world_product,H0,851220,Other lighting or visual signalling equipment,851220 - Other lighting or visual signalling equipment
Czech Republic,CZE,203,2004,10197101.0,2,False,0.7031284687566732,0.8805035468774156,14,HS1992:491110,498886947.0,0.007587804101556273,5421742847.191,0.0006543475619425002,0.9524567336383529,11.59598437110558,0.0011842079050986554,0.0011842079050986554,overweight_large_world_product,H0,491110,"Trade advertising material, commercial catalogues and the like","491110 - Trade advertising material, commercial catalogues and the like"
Czech Republic,CZE,203,2004,10197101.0,2,False,0.7031284687566732,0.8805035468774156,15,HS1992:271111,1046.0,1.5909101526819185e-08,29483604326.822,0.0035583621636590098,0.9952257807837677,4.470905656904832e-06,0.0010601221494588309,0.0010601221494588309,underweight_large_world_product,H0,271111,Liquefied :-- Natural gas,271111 - Liquefied :-- Natural gas
Denmark,DNK,208,2004,5404523.0,2,False,0.7186570502282766,0.8963246717882378,1,HS1992:300431,1566709860.0,0.021759826608828324,2133375625.5360003,0.00025767050060812867,0.8611497911279092,84.44826457616574,0.005812062913323146,0.005812062913323146,overweight_mid_world_product,H0,300431,Containing hormones or other products of heading No 29.37 but not containing antibiotics :-- Containing insulin,300431 - Containing hormones or other products of heading No 29.37 but not containing antibiotics :-- Containing insulin
Denmark,DNK,208,2004,5404523.0,2,False,0.7186570502282766,0.8963246717882378,2,HS1992:020329,1572491113.0,0.02184012166924351,3737956970.509,0.00045147288284064295,0.9224189377362244,48.3752679271159,0.005515368741902171,0.005515368741902171,overweight_large_world_product,H0,020329,Frozen :-- Other,020329 - Frozen :-- Other
Denmark,DNK,208,2004,5404523.0,2,False,0.7186570502282766,0.8963246717882378,3,HS1992:850230,892579395.0,0.012396917492951047,1875642339.1620002,0.0002265413060450842,0.8418539884623035,54.72254799521604,0.003146166381102544,0.003146166381102544,overweight_mid_world_product,H0,850230,"Electric generating sets, nes","850230 - Electric generating sets, nes"
Denmark,DNK,208,2004,5404523.0,2,False,0.7186570502282766,0.8963246717882378,4,HS1992:870324,36781260.0,0.0005108500689810127,108083050736.923,0.01305434141896113,0.9986075193952656,0.03913258069373111,0.0029750516049679154,0.0029750516049679154,underweight_large_world_product,H0,870324,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 3,000 cc","870324 - Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 3,000 cc"
Denmark,DNK,208,2004,5404523.0,2,False,0.7186570502282766,0.8963246717882378,5,HS1992:854219,35876023.76950706,0.0004982773623692374,106464805453.26595,0.012858888697295252,0.9984085935945892,0.03874964424212221,0.0029364936506335315,0.0029364936506335315,underweight_large_world_product,H0,854219,"Monolithic digital integrated circuits :-- Other, including circuits obtained by a combination of bipolar and MOS technologies (BIMOS technology)","854219 - Monolithic digital integrated circuits :-- Other, including circuits obtained by a combination of bipolar and MOS technologies (BIMOS technology)"
Denmark,DNK,208,2004,5404523.0,2,False,0.7186570502282766,0.8963246717882378,6,HS1992:020312,693368775.0,0.009630107466085456,1918149961.6599998,0.0002316754044371426,0.8454346528744778,41.56724141469348,0.0023490104209348273,0.0023490104209348273,overweight_mid_world_product,H0,020312,"Fresh or chilled :-- Hams, shoulders and cuts thereof, with bone in","020312 - Fresh or chilled :-- Hams, shoulders and cuts thereof, with bone in"
Denmark,DNK,208,2004,5404523.0,2,False,0.7186570502282766,0.8963246717882378,7,HS1992:271121,0.0,0.0,67939737292.036,0.008205805817634835,0.9976128903918838,0.0,0.002327746650998219,0.002327746650998219,missing_large_world_product,H0,271121,In gaseous state :-- Natural gas,271121 - In gaseous state :-- Natural gas
Denmark,DNK,208,2004,5404523.0,2,False,0.7186570502282766,0.8963246717882378,8,HS1992:854211,108553720.23049293,0.0015076883028991633,118099754907.54105,0.014264165487068318,0.9990053709966182,0.10569761716982401,0.002076300931254438,0.002076300931254438,underweight_large_world_product,H0,854211,"Monolithic integrated circuits, digital","854211 - Monolithic integrated circuits, digital"
Denmark,DNK,208,2004,5404523.0,2,False,0.7186570502282766,0.8963246717882378,9,HS1992:430110,564003610.0,0.007833371751648536,1115581641.264,0.000134740678825142,0.7527352297592997,58.13665049004386,0.0019920095383937353,0.0019920095383937353,overweight_mid_world_product,H0,430110,"Of mink, whole, with or without head, tail or paws","430110 - Of mink, whole, with or without head, tail or paws"
Denmark,DNK,208,2004,5404523.0,2,False,0.7186570502282766,0.8963246717882378,10,HS1992:020319,657367421.0,0.009130089408674973,3146583077.442,0.0003800463580181016,0.9047145414760295,24.023620319077253,0.001988795256302911,0.001988795256302911,overweight_large_world_product,H0,020319,Fresh or chilled :-- Other,020319 - Fresh or chilled :-- Other
Denmark,DNK,208,2004,5404523.0,2,False,0.7186570502282766,0.8963246717882378,11,HS1992:350790,611009110.0,0.008486224941492685,2145541722.087,0.00025913992969094914,0.8619454943306146,32.74765471926065,0.0019848504013498802,0.0019848504013498802,overweight_mid_world_product,H0,350790,Other,350790 - Other
Denmark,DNK,208,2004,5404523.0,2,False,0.7186570502282766,0.8963246717882378,12,HS1992:850300,850916344.0,0.011818264872640882,9166992476.716,0.0011071953350704023,0.9745374975134274,10.674055876409021,0.0017391646810821504,0.0017391646810821504,overweight_large_world_product,H0,850300,Parts suitable for use solely or principally with the machines of heading No. 85.01 or 85.02.,850300 - Parts suitable for use solely or principally with the machines of heading No. 85.01 or 85.02.
Denmark,DNK,208,2004,5404523.0,2,False,0.7186570502282766,0.8963246717882378,13,HS1992:293791,444341941.0,0.006171406613340791,498692688.628,6.0232428452962096e-05,0.5824547443803462,102.45986708240211,0.0016433376789601883,0.0016433376789601883,overweight_mid_world_product,H0,293791,Other hormones and their derivatives; other steroids used primarily as hormones :-- Insulin and its salts,293791 - Other hormones and their derivatives; other steroids used primarily as hormones :-- Insulin and its salts
Denmark,DNK,208,2004,5404523.0,2,False,0.7186570502282766,0.8963246717882378,14,HS1992:940350,643314311.0,0.008934907617379684,5184662911.646999,0.0006262069707451697,0.9494728466282076,14.268297918733452,0.001588892214914539,0.001588892214914539,overweight_large_world_product,H0,940350,Wooden furniture of a kind used in the bedroom,940350 - Wooden furniture of a kind used in the bedroom
Denmark,DNK,208,2004,5404523.0,2,False,0.7186570502282766,0.8963246717882378,15,HS1992:870332,89212430.0,0.00123905967385195,91620935955.446,0.011066036450047875,0.9982096677939128,0.11196959990553704,0.001524226904386916,0.001524226904386916,underweight_large_world_product,H0,870332,"Other vehicles, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","870332 - Other vehicles, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc"
Finland,FIN,246,2004,5228172.0,2,False,0.8180829775123604,0.931352460983126,1,HS1992:270900,6473.0,1.0710643719280446e-07,442809974422.64,0.053408276223235615,1.0,2.0054277120856994e-06,0.010263869606095155,0.010263869606095155,underweight_large_world_product,H0,270900,"Petroleum oils and oils obtained from bituminous minerals, crude.","270900 - Petroleum oils and oils obtained from bituminous minerals, crude."
Finland,FIN,246,2004,5228172.0,2,False,0.8180829775123604,0.931352460983126,2,HS1992:481021,1701265988.0,0.02815024543364382,3608349083.9820004,0.0004352108482615894,0.9180425701213447,64.68185603848673,0.004471110454348337,0.004471110454348337,overweight_large_world_product,H0,481021,"Paper and paperboard of a kind used for writing, printing or other graphic purposes, of which more than 10% by weight of the total fibre content consists of fibres obtained by a mechanical process:--Light-weight coated paper","481021 - Paper and paperboard of a kind used for writing, printing or other graphic purposes, of which more than 10% by weight of the total fibre content consists of fibres obtained by a mechanical process:--Light-weight coated paper"
Finland,FIN,246,2004,5228172.0,2,False,0.8180829775123604,0.931352460983126,3,HS1992:480260,1276953388.7596774,0.021129295215715622,4287353006.759213,0.0005171069914359374,0.9339566341754526,40.86058700742447,0.003006508076518255,0.003006508076518255,overweight_large_world_product,H0,480260,"Other paper and paperboard, of which more than 10 % by weight of the total fibre content consists of fibres obtained by a mechanical process","480260 - Other paper and paperboard, of which more than 10 % by weight of the total fibre content consists of fibres obtained by a mechanical process"
Finland,FIN,246,2004,5228172.0,2,False,0.8180829775123604,0.931352460983126,4,HS1992:481091,1176014150.0,0.019459089401332355,3117326148.051,0.0003759875016593812,0.9037199124726477,51.75461768131046,0.002930931773805656,0.002930931773805656,overweight_large_world_product,H0,481091,Other paper and paperboard :-- Multi-ply,481091 - Other paper and paperboard :-- Multi-ply
Finland,FIN,246,2004,5228172.0,2,False,0.8180829775123604,0.931352460983126,5,HS1992:852520,6042441235.0,0.09998213388347588,104598249857.601,0.012615822911725602,0.9984085935945892,7.925137708658614,0.002002481627039532,0.002002481627039532,overweight_large_world_product,H0,852520,Transmission apparatus incorporating reception apparatus,852520 - Transmission apparatus incorporating reception apparatus
Finland,FIN,246,2004,5228172.0,2,False,0.8180829775123604,0.931352460983126,6,HS1992:890110,967927309.0,0.016015950182080758,5518587924.233,0.0006656089185975191,0.9538492142430873,24.06210273718597,0.0018341627490635615,0.0018341627490635615,overweight_large_world_product,H0,890110,"Cruise ships, excursion boats and similar vessels principally designed for the transport of persons; ferry-boats of all kinds","890110 - Cruise ships, excursion boats and similar vessels principally designed for the transport of persons; ferry-boats of all kinds"
Finland,FIN,246,2004,5228172.0,2,False,0.8180829775123604,0.931352460983126,7,HS1992:440710,1759331211.0,0.02911103010231919,20137001326.64,0.0024287676233199678,0.9912472647702407,11.985926452085318,0.0017327261060330335,0.0017327261060330335,overweight_large_world_product,H0,440710,Coniferous,440710 - Coniferous
Finland,FIN,246,2004,5228172.0,2,False,0.8180829775123604,0.931352460983126,8,HS1992:721890,701370747.0,0.011605333209087881,2331276685.726,0.00028118036262933266,0.8726874875671374,41.27362629653717,0.0016374489036018458,0.0016374489036018458,overweight_mid_world_product,H0,721890,"Semi-finished products, stainless steel","721890 - Semi-finished products, stainless steel"
Finland,FIN,246,2004,5228172.0,2,False,0.8180829775123604,0.931352460983126,9,HS1992:271121,0.0,0.0,67939737292.036,0.008194359805372984,0.9976128903918838,0.0,0.00150300973958295,0.00150300973958295,missing_large_world_product,H0,271121,In gaseous state :-- Natural gas,271121 - In gaseous state :-- Natural gas
Finland,FIN,246,2004,5228172.0,2,False,0.8180829775123604,0.931352460983126,10,HS1992:481029,576613273.836,0.009541015510374307,1251247852.5609305,0.00015091573088532449,0.77342351302964,63.220815049586754,0.0014782815191364262,0.0014782815191364262,overweight_mid_world_product,H0,481029,"Paper and paperboard of a kind used for writing, printing or other graphic purposes, of which more than 10% by weight of the total fibre content consists of fibres obtained by a mechanical process :-- Other","481029 - Paper and paperboard of a kind used for writing, printing or other graphic purposes, of which more than 10% by weight of the total fibre content consists of fibres obtained by a mechanical process :-- Other"
Finland,FIN,246,2004,5228172.0,2,False,0.8180829775123604,0.931352460983126,11,HS1992:481012,709331851.541135,0.011737062784790094,4066239132.4124556,0.0004904379650814632,0.9313705987666601,23.93179896430027,0.0013323717723708883,0.0013323717723708883,overweight_large_world_product,H0,481012,"Paper and paperboard of a kind used for writing, printing or other graphic purposes, not containing fibres obtained by a mechanical process or of which not more than 10% by weight of the total fibre..:--Weighing more than 150g/m2","481012 - Paper and paperboard of a kind used for writing, printing or other graphic purposes, not containing fibres obtained by a mechanical process or of which not more than 10% by weight of the total fibre..:--Weighing more than 150g/m2"
Finland,FIN,246,2004,5228172.0,2,False,0.8180829775123604,0.931352460983126,12,HS1992:481011,878497878.5908003,0.014536193087795074,6927932047.125799,0.0008355929852554446,0.9641933558782574,17.39626031368764,0.0013318421844689121,0.0013318421844689121,overweight_large_world_product,H0,481011,"Paper and paperboard of a kind used for writing, printing or other graphic purposes, not containing fibres obtained by a mechanical process or of which not more than 10% by weight of the total fibre..:--Weighing not more than 150g/m2","481011 - Paper and paperboard of a kind used for writing, printing or other graphic purposes, not containing fibres obtained by a mechanical process or of which not more than 10% by weight of the total fibre..:--Weighing not more than 150g/m2"
Finland,FIN,246,2004,5228172.0,2,False,0.8180829775123604,0.931352460983126,13,HS1992:870332,39626064.0,0.0006556784389022169,91670522321.446,0.011056581514577899,0.9982096677939128,0.059302094235701784,0.0011695871093666543,0.0011695871093666543,underweight_large_world_product,H0,870332,"Other vehicles, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","870332 - Other vehicles, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc"
Finland,FIN,246,2004,5228172.0,2,False,0.8180829775123604,0.931352460983126,14,HS1992:847330,141153424.3537,0.0023356156928918347,170086425569.48715,0.020514494531163673,0.999403222597971,0.11385197375171925,0.0010065203993714356,0.0010065203993714356,underweight_large_world_product,H0,847330,Parts and accessories of the machines of heading No. 84.71,847330 - Parts and accessories of the machines of heading No. 84.71
Finland,FIN,246,2004,5228172.0,2,False,0.8180829775123604,0.931352460983126,15,HS1992:721933,569783243.0,0.009428001410457585,3713629793.897,0.0004479089841684195,0.9220210861348717,21.048922311664406,0.000987808722477057,0.000987808722477057,overweight_large_world_product,H0,721933,Not further worked than cold-rolled (cold-reduced) :-- Of a thickness exceeding 1 mm but less than 3 mm,721933 - Not further worked than cold-rolled (cold-reduced) :-- Of a thickness exceeding 1 mm but less than 3 mm
France,FRA,251,2004,62707588.0,4,False,0.5813915923326208,0.8457034860677766,1,HS1992:270900,13681.0,3.4067756791127713e-08,442809967214.64,0.055700139203595754,1.0,6.116278572770326e-07,0.024691833841161803,0.024691833841161803,underweight_large_world_product,H0,270900,"Petroleum oils and oils obtained from bituminous minerals, crude.","270900 - Petroleum oils and oils obtained from bituminous minerals, crude."
France,FRA,251,2004,62707588.0,4,False,0.5813915923326208,0.8457034860677766,2,HS1992:880240,14282839860.0,0.03556642896258348,26587638332.081,0.003344403391610938,0.9946290033817387,10.63461095984949,0.010174529623545592,0.010174529623545592,overweight_large_world_product,H0,880240,"Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg","880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg"
France,FRA,251,2004,62707588.0,4,False,0.5813915923326208,0.8457034860677766,3,HS1992:870324,129547363.0,0.00032259250461340083,107990284633.923,0.013583871936265148,0.9988064451959419,0.023748199786260416,0.005310365987892585,0.005310365987892585,underweight_large_world_product,H0,870324,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 3,000 cc","870324 - Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 3,000 cc"
France,FRA,251,2004,62707588.0,4,False,0.5813915923326208,0.8457034860677766,4,HS1992:330300,3583492027.0,0.008923436506014272,5213319813.1970005,0.000655772590518907,0.9520588820370002,13.607516744414761,0.0027421638229347955,0.0027421638229347955,overweight_large_world_product,H0,330300,Perfumes and toilet waters.,330300 - Perfumes and toilet waters.
France,FRA,251,2004,62707588.0,4,False,0.5813915923326208,0.8457034860677766,5,HS1992:847330,2089420917.2935,0.005202973733254143,168138158076.54736,0.021149747078209498,0.9996021483986473,0.24600642806810424,0.0025405165500849147,0.0025405165500849147,underweight_large_world_product,H0,847330,Parts and accessories of the machines of heading No. 84.71,847330 - Parts and accessories of the machines of heading No. 84.71
France,FRA,251,2004,62707588.0,4,False,0.5813915923326208,0.8457034860677766,6,HS1992:220421,4232509807.0,0.010539588825446889,10255631164.12,0.0012900343844006695,0.9783170877262781,8.170006127661026,0.0024914468259269462,0.0024914468259269462,overweight_large_world_product,H0,220421,Other wine; grape must with fermentation prevented or arrested by the addition of alcohol :-- In containers holding 2 l or less,220421 - Other wine; grape must with fermentation prevented or arrested by the addition of alcohol :-- In containers holding 2 l or less
France,FRA,251,2004,62707588.0,4,False,0.5813915923326208,0.8457034860677766,7,HS1992:870332,14853647431.0,0.03698782604637577,76856500954.446,0.009667618434137175,0.9982096677939128,3.8259501342925,0.0023797932522151566,0.0023797932522151566,overweight_large_world_product,H0,870332,"Other vehicles, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","870332 - Other vehicles, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc"
France,FRA,251,2004,62707588.0,4,False,0.5813915923326208,0.8457034860677766,8,HS1992:220410,2313905231.0,0.005761973587268927,1017125749.3009996,0.00012794211968622155,0.7443803461308932,45.035783379235745,0.002223349108278816,0.002223349108278816,overweight_mid_world_product,H0,220410,Sparkling wine,220410 - Sparkling wine
France,FRA,251,2004,62707588.0,4,False,0.5813915923326208,0.8457034860677766,9,HS1992:271121,505747849.0,0.0012593885474284031,67433989443.036,0.008482380427562178,0.9976128903918838,0.14847112295697273,0.0019335389900574373,0.0019335389900574373,underweight_large_world_product,H0,271121,In gaseous state :-- Natural gas,271121 - In gaseous state :-- Natural gas
France,FRA,251,2004,62707588.0,4,False,0.5813915923326208,0.8457034860677766,10,HS1992:330499,3232898546.0,0.008050405774104116,8012335891.640999,0.0010078549661327839,0.9723493137059877,7.987662952135003,0.001865099803467718,0.001865099803467718,overweight_large_world_product,H0,330499,Other,330499 - Other
France,FRA,251,2004,62707588.0,4,False,0.5813915923326208,0.8457034860677766,11,HS1992:220820,1727525759.0,0.004301800117536752,927806414.4050002,0.00011670682744884468,0.7244877660632584,36.85988396370667,0.0016241076582228509,0.0016241076582228509,overweight_mid_world_product,H0,220820,Spirits obtained by distilling grape wine or grape marc,220820 - Spirits obtained by distilling grape wine or grape marc
France,FRA,251,2004,62707588.0,4,False,0.5813915923326208,0.8457034860677766,12,HS1992:271111,25914198.0,6.453026788254719e-05,29457691174.822,0.0037054213331625114,0.995424706584444,0.01741509590421442,0.0014658707818657746,0.0014658707818657746,underweight_large_world_product,H0,271111,Liquefied :-- Natural gas,271111 - Liquefied :-- Natural gas
France,FRA,251,2004,62707588.0,4,False,0.5813915923326208,0.8457034860677766,13,HS1992:270112,5825316.0,1.4505916871534603e-05,27872579896.647,0.0035060335022993,0.9952257807837677,0.004137415361838797,0.0014520741135185533,0.0014520741135185533,underweight_large_world_product,H0,270112,"Coal, whether or not pulverised, but not agglomerated :-- Bituminous coal","270112 - Coal, whether or not pulverised, but not agglomerated :-- Bituminous coal"
France,FRA,251,2004,62707588.0,4,False,0.5813915923326208,0.8457034860677766,14,HS1992:710239,199485973.0,0.0004967502091517776,39496574587.577,0.004968191471459966,0.9966182613885021,0.09998612412693532,0.001426511134774544,0.001426511134774544,underweight_large_world_product,H0,710239,Non-industrial :-- Other,710239 - Non-industrial :-- Other
France,FRA,251,2004,62707588.0,4,False,0.5813915923326208,0.8457034860677766,15,HS1992:710231,32335.0,8.05190348542588e-08,26700146585.123,0.0033585555693394827,0.9948279291824149,2.397430478427196e-05,0.0014105402088187002,0.0014105402088187002,underweight_large_world_product,H0,710231,"Non-industrial :-- Unworked or simply sawn, cleaved or bruted","710231 - Non-industrial :-- Unworked or simply sawn, cleaved or bruted"
Georgia,GEO,268,2004,3927340.0,1,True,0.9668483192695362,0.9625918312519164,1,HS1992:720449,82595909.0,0.12776533219242625,13580064537.366106,0.0016261942900037444,0.9838870101452158,78.56707711852319,0.001951391360832555,0.001951391360832555,overweight_large_world_product,H0,720449,Other waste and scrap :-- Other,720449 - Other waste and scrap :-- Other
Georgia,GEO,268,2004,3927340.0,1,True,0.9668483192695362,0.9625918312519164,2,HS1992:720230,34812654.0,0.05385073373077105,2291434979.168,0.0002743962275572942,0.8699025263576686,196.25172769376712,0.0013579724624293021,0.0013579724624293021,overweight_mid_world_product,H0,720230,Ferro-silico-manganese,720230 - Ferro-silico-manganese
Georgia,GEO,268,2004,3927340.0,1,True,0.9668483192695362,0.9625918312519164,3,HS1992:310230,28637614.0,0.04429873477036831,1174456189.232,0.00014063953404149768,0.760294410185001,314.980670778512,0.0012611104268159812,0.0012611104268159812,overweight_mid_world_product,H0,310230,"Ammonium nitrate, whether or not in aqueous solution","310230 - Ammonium nitrate, whether or not in aqueous solution"
Georgia,GEO,268,2004,3927340.0,1,True,0.9668483192695362,0.9625918312519164,4,HS1992:080222,16876997.0,0.026106560896564275,79732897.515,9.547906220002024e-06,0.19514621046349712,2734.270770472517,0.0008696497384378388,0.0008696497384378388,overweight_niche_product,H0,080222,Hazelnuts or filberts (Corylus spp.) :-- Shelled,080222 - Hazelnuts or filberts (Corylus spp.) :-- Shelled
Georgia,GEO,268,2004,3927340.0,1,True,0.9668483192695362,0.9625918312519164,5,HS1992:880230,54676468.0,0.08457751941598661,11635349938.826,0.0013933173572667063,0.9795106425303362,60.70226497565761,0.0008309967224013892,0.0008309967224013892,overweight_large_world_product,H0,880230,"Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg","880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg"
Georgia,GEO,268,2004,3927340.0,1,True,0.9668483192695362,0.9625918312519164,6,HS1992:847330,20708.1209,3.2032820728075346e-05,170227558285.71994,0.020384518978081974,0.999403222597971,0.001571428826086991,0.000657455499157078,0.000657455499157078,underweight_large_world_product,H0,847330,Parts and accessories of the machines of heading No. 84.71,847330 - Parts and accessories of the machines of heading No. 84.71
Georgia,GEO,268,2004,3927340.0,1,True,0.9668483192695362,0.9625918312519164,7,HS1992:220110,19303527.0,0.02986009318742977,1651369160.0809999,0.0001977492147716149,0.8213646309926398,150.99980660816215,0.0006527143467351948,0.0006527143467351948,overweight_mid_world_product,H0,220110,Mineral waters and aerated waters,220110 - Mineral waters and aerated waters
Georgia,GEO,268,2004,3927340.0,1,True,0.9668483192695362,0.9625918312519164,8,HS1992:170199,34285488.0,0.053035275193828835,6067171545.267,0.0007265355548376509,0.9578277302566143,72.99749453511592,0.0006324954717026321,0.0006324954717026321,overweight_large_world_product,H0,170199,Other,170199 - Other
