product_id,classification_code,cmd_code,product_label,primary_strict,primary_broad,primary_strict_rule,primary_broad_rule
HS1992:140310,H0,140310,Broomcorn (Sorghum vulgare var.technicum),True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:140390,H0,140390,Other,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:150100,H0,150100,"Pig fat (including lard) and poultry fat, other than that of heading No. 02.09 or 15.03.",False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23
HS1992:160419,H0,160419,"Fish, whole or in pieces, but not minced :-- Other",False,False,not_primary_strict,not_primary_broad
HS1992:190540,H0,190540,"Rusks, toasted bread and similar toasted products",False,False,not_primary_strict,not_primary_broad
HS1992:220429,H0,220429,Other wine; grape must with fermentation prevented or arrested by the addition of alcohol :-- Other,False,False,not_primary_strict,not_primary_broad
HS1992:240210,H0,240210,"Cigars, cheroots and cigarillos, containing tobacco",False,False,not_primary_strict,not_primary_broad
HS1992:251020,H0,251020,Ground,True,True,strict_minerals_ores_hs25_26,strict_minerals_ores_hs25_26
HS1992:260112,H0,260112,"Iron ores and concentrates, other than roasted iron pyrites :-- Agglomerated",True,True,strict_minerals_ores_hs25_26,strict_minerals_ores_hs25_26
HS1992:261710,H0,261710,Antimony ores and concentrates,True,True,strict_minerals_ores_hs25_26,strict_minerals_ores_hs25_26
HS1992:271114,H0,271114,"Liquefied :-- Ethylene, propylene, butylene et butadiene",True,True,strict_raw_fuels_coal_crude_gas,strict_raw_fuels_coal_crude_gas
HS1992:283711,H0,283711,Cyanides and cyanide oxides:-- Of sodium,False,False,not_primary_strict,not_primary_broad
HS1992:290129,H0,290129,Unsaturated:-- Other,False,False,not_primary_strict,not_primary_broad
HS1992:290290,H0,290290,Other,False,False,not_primary_strict,not_primary_broad
HS1992:292910,H0,292910,Isocyanates,False,False,not_primary_strict,not_primary_broad
HS1992:300110,H0,300110,"Glands and other organs, dried, whether or not powdered",False,False,not_primary_strict,not_primary_broad
HS1992:310490,H0,310490,Other,False,False,not_primary_strict,not_primary_broad
HS1992:330113,H0,330113,Essential oils of citrus fruit :-- Of lemon,False,False,not_primary_strict,not_primary_broad
HS1992:350510,H0,350510,Dextrins and other modified starches,False,False,not_primary_strict,not_primary_broad
HS1992:370510,H0,370510,For offset reproduction,False,False,not_primary_strict,not_primary_broad
HS1992:380110,H0,380110,Artificial graphite,False,False,not_primary_strict,not_primary_broad
HS1992:380290,H0,380290,Other,False,False,not_primary_strict,not_primary_broad
HS1992:380690,H0,380690,Other,False,False,not_primary_strict,not_primary_broad
HS1992:390120,H0,390120,Polyethylene having a specific gravity of 0.94 or more,False,False,not_primary_strict,not_primary_broad
HS1992:390320,H0,390320,Styrene-acrylonitrile (SAN) copolymers,False,False,not_primary_strict,not_primary_broad
HS1992:390410,H0,390410,"Polyvinyl chloride, not mixed with any other substances",False,False,not_primary_strict,not_primary_broad
HS1992:390421,H0,390421,Other polyvinyl chloride :-- Non-plasticised,False,False,not_primary_strict,not_primary_broad
HS1992:391110,H0,391110,"Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",False,False,not_primary_strict,not_primary_broad
HS1992:391690,H0,391690,Of other plastics,False,False,not_primary_strict,not_primary_broad
HS1992:391733,H0,391733,"Tubes, pipes and hoses, rigid :-- Other, not reinforced or otherwise combined with other materials, with fittings",False,False,not_primary_strict,not_primary_broad
HS1992:392041,H0,392041,Of polymers of vinyl chloride :-- Rigid,False,False,not_primary_strict,not_primary_broad
HS1992:392042,H0,392042,Of polymers of vinyl chloride :-- Flexible,False,False,not_primary_strict,not_primary_broad
HS1992:392072,H0,392072,Of cellulose or its chemical derivatives :-- Of vulcanised fibre,False,False,not_primary_strict,not_primary_broad
HS1992:400811,H0,400811,"Of cellular rubber :-- Plates, sheets and strip",False,False,not_primary_strict,not_primary_broad
HS1992:401320,H0,401320,Of a kind used on bicycles,False,False,not_primary_strict,not_primary_broad
HS1992:401511,H0,401511,Gloves :-- Surgical,False,False,not_primary_strict,not_primary_broad
HS1992:470429,H0,470429,Semi-bleached or bleached :-- Non-coniferous,False,True,not_primary_strict,broad_processed_wood_pulp_waste
HS1992:480521,H0,480521,Multi-ply paper and paperboard :-- Each layer bleached,False,False,not_primary_strict,not_primary_broad
HS1992:480529,H0,480529,Multi-ply paper and paperboard :-- Other,False,False,not_primary_strict,not_primary_broad
HS1992:481390,H0,481390,Other,False,False,not_primary_strict,not_primary_broad
HS1992:482050,H0,482050,Albums for samples or for collections,False,False,not_primary_strict,not_primary_broad
HS1992:510220,H0,510220,Coarse animal hair,True,True,strict_raw_textile_fibers,strict_raw_textile_fibers
HS1992:520515,H0,520515,"Single yarn, of uncombed fibres :-- Measuring less than 125 decitex (exceeding 80 metric number)",False,False,not_primary_strict,not_primary_broad
HS1992:520859,H0,520859,Printed :-- Other fabrics,False,False,not_primary_strict,not_primary_broad
HS1992:520931,H0,520931,Dyed :-- Plain weave,False,False,not_primary_strict,not_primary_broad
HS1992:521119,H0,521119,Unbleached :-- Other fabrics,False,False,not_primary_strict,not_primary_broad
HS1992:521225,H0,521225,Weighing more than 200 g/m2 :-- Printed,False,False,not_primary_strict,not_primary_broad
HS1992:531090,H0,531090,Other,False,False,not_primary_strict,not_primary_broad
HS1992:540232,H0,540232,"Textured yarn :-- Of nylon or other polyamides, measuring per single yarn more than 50 tex",False,False,not_primary_strict,not_primary_broad
HS1992:540243,H0,540243,"Other yarn, single, untwisted or with a twist not exceeding 50 turns per metre :-- Of polyesters, other",False,False,not_primary_strict,not_primary_broad
HS1992:540760,H0,540760,"Woven fabric >85% non-textured polyester filament, ne",False,False,not_primary_strict,not_primary_broad
HS1992:540791,H0,540791,Other woven fabrics :-- Unbleached or bleached,False,False,not_primary_strict,not_primary_broad
HS1992:540792,H0,540792,Other woven fabrics :-- Dyed,False,False,not_primary_strict,not_primary_broad
HS1992:540821,H0,540821,"Other woven fabrics, containing 85 % or more by weight of artificial filament or strip or the like :-- Unbleached or bleached",False,False,not_primary_strict,not_primary_broad
HS1992:551634,H0,551634,"Containing less than 85 % by weight of artificial staple fibres, mixed mainly or solely with wool or fine animal hair :-- Printed",False,False,not_primary_strict,not_primary_broad
HS1992:560750,H0,560750,Of other synthetic fibres,False,False,not_primary_strict,not_primary_broad
HS1992:570190,H0,570190,Of other textile materials,False,False,not_primary_strict,not_primary_broad
HS1992:570291,H0,570291,"Other, not of pile construction, made up :-- Of wool or fine animal hair",False,False,not_primary_strict,not_primary_broad
HS1992:581092,H0,581092,Other embroidery :-- Of man-made fibres,False,False,not_primary_strict,not_primary_broad
HS1992:590190,H0,590190,Other,False,False,not_primary_strict,not_primary_broad
HS1992:591190,H0,591190,Other,False,False,not_primary_strict,not_primary_broad
HS1992:600291,H0,600291,Other :-- Of wool or fine animal hair,False,False,not_primary_strict,not_primary_broad
HS1992:610423,H0,610423,Ensembles :-- Of synthetic fibres,False,False,not_primary_strict,not_primary_broad
HS1992:630399,H0,630399,Other :-- Of other textile materials,False,False,not_primary_strict,not_primary_broad
HS1992:630493,H0,630493,"Other :-- Not knitted or crocheted, of synthetic fibres",False,False,not_primary_strict,not_primary_broad
HS1992:630622,H0,630622,Tents :-- Of synthetic fibres,False,False,not_primary_strict,not_primary_broad
HS1992:640230,H0,640230,"Other footwear, incorporating a protective metal toe-cap",False,False,not_primary_strict,not_primary_broad
HS1992:660191,H0,660191,Other :-- Having a telescopic shaft,False,False,not_primary_strict,not_primary_broad
HS1992:690220,H0,690220,"Containing by weight more than 50 % of alumina (Al2O3), of silica (SiO2) or of a mixture or compound of these products",False,False,not_primary_strict,not_primary_broad
HS1992:700729,H0,700729,Laminated safety glass :-- Other,False,False,not_primary_strict,not_primary_broad
HS1992:701820,H0,701820,Glass microspheres not exceeding 1 mm in diameter,False,False,not_primary_strict,not_primary_broad
HS1992:710110,H0,710110,Natural pearls,True,True,strict_raw_precious_stones_metals,strict_raw_precious_stones_metals
HS1992:721020,H0,721020,"Plated or coated with lead, including terne-plate",False,False,not_primary_strict,not_primary_broad
HS1992:721712,H0,721712,"Wire, iron or non-alloy steel, plated or coated with zinc <0.25%C",False,False,not_primary_strict,not_primary_broad
HS1992:721713,H0,721713,"Wire, iron or non-alloy steel, of base metal plated/coated nes, <0.25%C",False,False,not_primary_strict,not_primary_broad
HS1992:721722,H0,721722,"Wire, iron or non-alloy steel, zinc plated/coated, 0.25-0.6%C",False,False,not_primary_strict,not_primary_broad
HS1992:721723,H0,721723,"Wire, iron or non-alloy steel, base metal plated/coated nes, 0.25-0.6%C",False,False,not_primary_strict,not_primary_broad
HS1992:721732,H0,721732,"Wire, iron or non-alloy steel, zinc plated/coated, >0.6%C",False,False,not_primary_strict,not_primary_broad
HS1992:721733,H0,721733,"Wire, iron or non-alloy steel, of base metal plated/coated nes, >0.6%C",False,False,not_primary_strict,not_primary_broad
HS1992:722550,H0,722550,"Other, not further worked than cold-rolled (cold-reduced)",False,False,not_primary_strict,not_primary_broad
HS1992:722810,H0,722810,"Bars and rods, of high speed steel",False,False,not_primary_strict,not_primary_broad
HS1992:730110,H0,730110,Sheet piling,False,False,not_primary_strict,not_primary_broad
HS1992:730650,H0,730650,"Other, welded, of circular cross-section, of other alloy steel",False,False,not_primary_strict,not_primary_broad
HS1992:730729,H0,730729,"Other, of stainless steel :-- Other",False,False,not_primary_strict,not_primary_broad
HS1992:731441,H0,731441,"Other cloth, grill, netting and fencing :-- Plated or coated with zinc",False,False,not_primary_strict,not_primary_broad
HS1992:732020,H0,732020,Helical springs,False,False,not_primary_strict,not_primary_broad
HS1992:820291,H0,820291,"Other saw blades :-- Straight saw blades, for working metal",False,False,not_primary_strict,not_primary_broad
HS1992:820420,H0,820420,"Interchangeable spanner sockets, with or without handles",False,False,not_primary_strict,not_primary_broad
HS1992:830910,H0,830910,Crown corks,False,False,not_primary_strict,not_primary_broad
HS1992:840710,H0,840710,Aircraft engines,False,False,not_primary_strict,not_primary_broad
HS1992:841330,H0,841330,"Fuel, lubricating or cooling medium pumps for internal combustion piston engines",False,False,not_primary_strict,not_primary_broad
HS1992:841610,H0,841610,Furnace burners for liquid fuel,False,False,not_primary_strict,not_primary_broad
HS1992:841710,H0,841710,"Furnaces and ovens for the roasting, melting or other heat-treatment of ores, pyrites or of metals",False,False,not_primary_strict,not_primary_broad
HS1992:841790,H0,841790,Parts,False,False,not_primary_strict,not_primary_broad
HS1992:842122,H0,842122,Filtering or purifying machinery and apparatus for liquids :-- For filtering or purifying beverages other than water,False,False,not_primary_strict,not_primary_broad
HS1992:842131,H0,842131,Filtering or purifying machinery and apparatus for gases :-- Intake air filters for internal combustion engines,False,False,not_primary_strict,not_primary_broad
HS1992:842381,H0,842381,Other weighing machinery :-- Having a maximum weighing capacity not exceeding 30 kg,False,False,not_primary_strict,not_primary_broad
HS1992:842382,H0,842382,"Other weighing machinery :-- Having a maximum weighing capacity exceeding 30 kg but not exceeding 5,000 kg",False,False,not_primary_strict,not_primary_broad
HS1992:842389,H0,842389,Other weighing machinery :-- Other,False,False,not_primary_strict,not_primary_broad
HS1992:843041,H0,843041,Other boring or sinking machinery :-- Self-propelled,False,False,not_primary_strict,not_primary_broad
HS1992:844350,H0,844350,Printing machinery nes,False,False,not_primary_strict,not_primary_broad
HS1992:844511,H0,844511,Machines for preparing textile fibres :-- Carding machines,False,False,not_primary_strict,not_primary_broad
HS1992:844711,H0,844711,Circular knitting machines :-- With cylinder diameter not exceeding 165 mm,False,False,not_primary_strict,not_primary_broad
HS1992:844720,H0,844720,Flat knitting machines; stitch-bonding machines,False,False,not_primary_strict,not_primary_broad
HS1992:844859,H0,844859,Parts and accessories of machines of heading No. 84.47 or of their auxiliary machinery :-- Other,False,False,not_primary_strict,not_primary_broad
HS1992:845420,H0,845420,Ingot moulds and ladles,False,False,not_primary_strict,not_primary_broad
HS1992:845590,H0,845590,Other parts,False,False,not_primary_strict,not_primary_broad
HS1992:845720,H0,845720,Unit construction machines (single station),False,False,not_primary_strict,not_primary_broad
HS1992:846221,H0,846221,"Bending, folding, straightening or flattening machines (including presses) :-- Numerically controlled",False,False,not_primary_strict,not_primary_broad
HS1992:846330,H0,846330,Machines for working wire,False,False,not_primary_strict,not_primary_broad
HS1992:846420,H0,846420,Grinding or polishing machines,False,False,not_primary_strict,not_primary_broad
HS1992:846693,H0,846693,Other :-- For machines of headings Nos. 84.56 to 84.61,False,False,not_primary_strict,not_primary_broad
HS1992:846711,H0,846711,Pneumatic :-- Rotary type (including combined rotary-percussion),False,False,not_primary_strict,not_primary_broad
