cmd_code,trade_value,rank,share,gini_contribution,theil_contribution,hhi_contribution,country,iso3,reporter_code,snapshot,year,total_nonenergy_imports,product_label
870323,11056731836.08105,4,0.030294409609263714,0.030250128785028,0.15162607701738226,0.0009177512535738496,United Arab Emirates,ARE,784,end,2023,364975980013.81805,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc"
870324,9836261554.940548,5,0.026950435353494073,0.02689978721856372,0.13173697983838728,0.0007263259657428632,United Arab Emirates,ARE,784,end,2023,364975980013.81805,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 3,000 cc"
710231,9239674255.228,6,0.02531584203124322,0.025257693302418064,0.12216290139486323,0.0006408918577508609,United Arab Emirates,ARE,784,end,2023,364975980013.81805,"Non-industrial :-- Unworked or simply sawn, cleaved or bruted"
710239,9234826204.197,7,0.025302558825507828,0.025233873658514386,0.12208552288022022,0.0006402194831182841,United Arab Emirates,ARE,784,end,2023,364975980013.81805,Non-industrial :-- Other
841112,3963199879.601,8,0.01085879645956688,0.010824784777191957,0.04320820108702601,0.00011791346055030221,United Arab Emirates,ARE,784,end,2023,364975980013.81805,Turbo-jets :-- Of a thrust exceeding 25 kN
300490,3558941354.5880003,9,0.009751165965643158,0.009716551260816277,0.037751717751318276,9.508523768951747e-05,United Arab Emirates,ARE,784,end,2023,364975980013.81805,Other
847120,3388156337.5551586,10,0.009283231015440749,0.009246400489382411,0.03548358043065903,8.617837808604107e-05,United Arab Emirates,ARE,784,end,2023,364975980013.81805,Digital computers with cpu and input-output units
880240,249285499.0,1,0.03841049154723891,0.03840075998110077,0.2013651523934443,0.0014753658609005119,Tunisia,TUN,788,start,2000,6490036679.0,"Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg"
520942,189002064.9366,2,0.02912187931821086,0.02909974462402423,0.1446079233103564,0.0008480838550244374,Tunisia,TUN,788,start,2000,6490036679.0,Of yarns of different colours :-- Denim
870322,113570207.0,3,0.017499162580618753,0.01747699490570031,0.07798106735207311,0.0003062206910229276,Tunisia,TUN,788,start,2000,6490036679.0,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc"
100190,105522877.0,4,0.016259211190815522,0.01623037549830584,0.07126055861423847,0.0002643619485475407,Tunisia,TUN,788,start,2000,6490036679.0,Other
621790,91515913.0,5,0.01410098548381409,0.014068832235941192,0.059793337941792056,0.00019883779161473567,Tunisia,TUN,788,start,2000,6490036679.0,Parts
100590,75020321.0,6,0.011559306165825754,0.011527091225915928,0.04671823108375191,0.0001336175590352973,Tunisia,TUN,788,start,2000,6490036679.0,Other
520831,74381873.0,7,0.01146093260777394,0.011423184413220846,0.0462226895565929,0.00013135297623993598,Tunisia,TUN,788,start,2000,6490036679.0,"Dyed :-- Plain weave, weighing not more than 100 g/m2"
520932,74059928.0,8,0.011411326570716905,0.011367959482153248,0.04597312664246473,0.00013021837410354966,Tunisia,TUN,788,start,2000,6490036679.0,"Dyed :-- 3-thread or 4-thread twill, including cross twill"
440710,69848629.0,9,0.010762439791135732,0.010716085224008975,0.04272886070352238,0.00011583011025782173,Tunisia,TUN,788,start,2000,6490036679.0,Coniferous
870421,65524634.0,10,0.010096188548829,0.01004758769186732,0.03943853122200159,0.00010193302321350584,Tunisia,TUN,788,start,2000,6490036679.0,"Other, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- g.v.w. not exceeding 5 tonnes"
870421,406772922.0,1,0.023041728634694402,0.023036363855035567,0.1090202816177776,0.000530921258474896,Tunisia,TUN,788,mid,2012,17653750221.999996,"Other, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- g.v.w. not exceeding 5 tonnes"
740811,338374833.0,2,0.019167306025340686,0.019153917918687362,0.08716001251404873,0.0003673856202690614,Tunisia,TUN,788,mid,2012,17653750221.999996,Of refined copper :-- Of which the maximum cross-sectional dimension exceeds 6 mm
870322,310649614.0,3,0.017596805783106094,0.017576320561007018,0.07851410735541182,0.0003096475737683561,Tunisia,TUN,788,mid,2012,17653750221.999996,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc"
847330,298004899.7841,4,0.01688054356930507,0.016853031624023317,0.07461677806428835,0.0002849527511952067,Tunisia,TUN,788,mid,2012,17653750221.999996,Parts and accessories of the machines of heading No. 84.71
890190,259701652.0,5,0.014710848898063674,0.014680022905029315,0.06300224746336495,0.0002164090753016612,Tunisia,TUN,788,mid,2012,17653750221.999996,Other vessels for the transport of goods and other vessels for the transport of both persons and goods
100590,252259632.0,6,0.01428929427616097,0.014252697713404795,0.0607813967211333,0.00020418393091072666,Tunisia,TUN,788,mid,2012,17653750221.999996,Other
870332,219501239.0,7,0.012433688946525304,0.012396054963683668,0.05115879671859941,0.00015459662081894552,Tunisia,TUN,788,mid,2012,17653750221.999996,"Other vehicles, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc"
300490,215107123.0,8,0.012184783419668803,0.012142228879204301,0.04988826989135997,0.00014846894698423575,Tunisia,TUN,788,mid,2012,17653750221.999996,Other
300390,214506673.0,9,0.012150770816542034,0.012102676962320563,0.049715046692646314,0.00014764123143612957,Tunisia,TUN,788,mid,2012,17653750221.999996,Other
520942,202246812.2352,10,0.011456308698826,0.011405628869890565,0.04619941805381925,0.00013124700900279628,Tunisia,TUN,788,mid,2012,17653750221.999996,Of yarns of different colours :-- Denim
740811,486174715.862,1,0.023482055866447388,0.023476642759977483,0.11154816625063947,0.0005514069477149562,Tunisia,TUN,788,end,2024,20704095017.365,Of refined copper :-- Of which the maximum cross-sectional dimension exceeds 6 mm
300490,449188710.758,2,0.021695645734877814,0.02168064183049685,0.10134541178638971,0.00047070104385332187,Tunisia,TUN,788,end,2024,20704095017.365,Other
100190,417071654.96800005,3,0.020144404023367958,0.020121185484844022,0.09260478703324163,0.0004057970134566832,Tunisia,TUN,788,end,2024,20704095017.365,Other
392690,392211328.80268925,4,0.018943659622588312,0.018913091246065,0.08592068260627468,0.00035886223989648277,Tunisia,TUN,788,end,2024,20704095017.365,Other
853690,367137148.422,5,0.017732586143662576,0.017695796545854146,0.0792562402819696,0.000314444611342414,Tunisia,TUN,788,end,2024,20704095017.365,Other apparatus
853890,334686350.509,6,0.01616522481317299,0.016124234155509343,0.0707549227143756,0.00026131449326042373,Tunisia,TUN,788,end,2024,20704095017.365,Other
870322,330800429.9411766,7,0.015977536311716434,0.015929655266983304,0.06974681856667882,0.0002552816665922172,Tunisia,TUN,788,end,2024,20704095017.365,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc"
100110,272221682.954,8,0.013148204870856774,0.01310274081528673,0.05483335834550704,0.0001728752913260218,Tunisia,TUN,788,end,2024,20704095017.365,Durum wheat
870421,269419506.979,9,0.013012860825504888,0.012961865289766394,0.05413427362097632,0.00016933454686395976,Tunisia,TUN,788,end,2024,20704095017.365,"Other, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- g.v.w. not exceeding 5 tonnes"
100590,251883231.77699995,10,0.012165865330783098,0.012112580074608623,0.04979190999231381,0.00014800827924675016,Tunisia,TUN,788,end,2024,20704095017.365,Other
870323,1840995747.0,1,0.05129963147609119,0.05128755244819477,0.2837795464460436,0.002631652189582766,Türkiye,TUR,792,start,2000,35887114469.0,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc"
870829,721459645.0,2,0.020103584689797536,0.020089383900047265,0.0923763606592516,0.0004041541173798619,Türkiye,TUR,792,start,2000,35887114469.0,Other parts and accessories of bodies (including cabs) :-- Other
720449,689944036.0,3,0.01922539736639978,0.019202763274845273,0.08748235213323861,0.0003696159038959716,Türkiye,TUR,792,start,2000,35887114469.0,Other waste and scrap :-- Other
870421,683978086.0,4,0.019059155246121385,0.019027741521910682,0.08656037044588931,0.0003632513986957563,Türkiye,TUR,792,start,2000,35887114469.0,"Other, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- g.v.w. not exceeding 5 tonnes"
520100,676575277.0,5,0.018852874827382377,0.018812922891087006,0.0854183530414022,0.0003554308892569481,Türkiye,TUR,792,start,2000,35887114469.0,"Cotton, not carded or combed."
854011,461627716.0,6,0.012863327766258922,0.01283001092956741,0.053363536622542895,0.00016546520122220774,Türkiye,TUR,792,start,2000,35887114469.0,"Cathode-ray television picture tubes, including video monitor cathode-ray tubes :-- Colour"
870322,448457854.0,7,0.012496347522935753,0.012458096400308448,0.05147942355739719,0.00015615870141398255,Türkiye,TUR,792,start,2000,35887114469.0,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc"
880240,381757503.0,8,0.010637731917113863,0.010600160459907198,0.04210976500997487,0.00011316134034038299,Türkiye,TUR,792,start,2000,35887114469.0,"Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg"
740311,334312999.0,9,0.009315683468749938,0.009278394413188661,0.03564013355576839,8.678195848994088e-05,Türkiye,TUR,792,start,2000,35887114469.0,Refined copper :-- Cathodes and sections of cathodes
390210,290072087.0,10,0.008082903607381698,0.008046742748295223,0.029776385298117797,6.533333072622406e-05,Türkiye,TUR,792,start,2000,35887114469.0,Polypropylene
720449,9259900185.0,1,0.056844431465188076,0.05683192994078403,0.320286508431391,0.0032312893886004643,Türkiye,TUR,792,mid,2012,162898984936.99997,Other waste and scrap :-- Other
710812,7633643756.0,2,0.04686121131419117,0.04683029342680552,0.2549864475924537,0.0021959731258332786,Türkiye,TUR,792,mid,2012,162898984936.99997,Non-monetary :-- Other unwrought forms
870332,3042547502.0,3,0.018677510502454534,0.018656972223916535,0.08444926851555563,0.00034884939856929945,Türkiye,TUR,792,mid,2012,162898984936.99997,"Other vehicles, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc"
740311,2813775760.0,4,0.01727313255566453,0.017246540972667024,0.07674925164838069,0.0002983611082855578,Türkiye,TUR,792,mid,2012,162898984936.99997,Refined copper :-- Cathodes and sections of cathodes
880240,2352097505.0,5,0.014438994238728112,0.014410414747162563,0.06156864663904202,0.00020848455462602362,Türkiye,TUR,792,mid,2012,162898984936.99997,"Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg"
300490,2085513386.0,6,0.012802494667517773,0.012771523160734686,0.05305048138542783,0.00016390386971182103,Türkiye,TUR,792,mid,2012,162898984936.99997,Other
390210,1917080514.0,7,0.011768523387309118,0.011734876850244016,0.047774905187446454,0.0001384981427176417,Türkiye,TUR,792,mid,2012,162898984936.99997,Polypropylene
840820,1762551850.0,8,0.010819906893107127,0.010784213336169232,0.04301463589786011,0.00011707038517550712,Türkiye,TUR,792,mid,2012,162898984936.99997,Engines of a kind used for the propulsion of vehicles of Chapter 87
870323,1380373573.0,9,0.008473800948077422,0.008442119704154547,0.03161660185713966,7.180530250763782e-05,Türkiye,TUR,792,mid,2012,162898984936.99997,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc"
760110,1284916666.0,10,0.007887812600532363,0.007854852750211246,0.028864977477696303,6.221758762111712e-05,Türkiye,TUR,792,mid,2012,162898984936.99997,"Aluminium, not alloyed"
710812,17099543138.0,1,0.06260443190026754,0.06259122421421263,0.3587833248249083,0.003919314893555236,Türkiye,TUR,792,end,2024,273136303916.0,Non-monetary :-- Other unwrought forms
720449,8303108989.8152,2,0.030399140907935576,0.030379900945335617,0.15225517813137063,0.0009241077679405221,Türkiye,TUR,792,end,2024,273136303916.0,Other waste and scrap :-- Other
711319,6523525805.0,3,0.023883774186994333,0.0238585803323667,0.11386160707262251,0.0005704346694153368,Türkiye,TUR,792,end,2024,273136303916.0,"Of precious metal whether or not plated or clad with precious metal :-- Of other precious metal, whether or not plated or clad with precious metal"
870322,6222159346.1565,4,0.02278041862963063,0.022746776661190248,0.10752408947633145,0.0005189474729412223,Türkiye,TUR,792,end,2024,273136303916.0,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc"
740311,3349784187.0,5,0.012264148481815102,0.012240862123938238,0.05029283796243202,0.00015040933798400767,Türkiye,TUR,792,end,2024,273136303916.0,Refined copper :-- Cathodes and sections of cathodes
880240,3264300242.0,6,0.011951176739229432,0.011923441940889448,0.04870045905200238,0.00014283062545229864,Türkiye,TUR,792,end,2024,273136303916.0,"Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg"
870323,2902299370.9455,7,0.010625827945003127,0.010596685378909237,0.042050745487909116,0.00011290821951680938,Türkiye,TUR,792,end,2024,273136303916.0,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc"
852520,2882516361.0820007,8,0.010553398869922785,0.01052000203805594,0.04169193236329217,0.00011137422770768751,Türkiye,TUR,792,end,2024,273136303916.0,Transmission apparatus incorporating reception apparatus
870390,2774976618.7165003,9,0.01015967697787224,0.010123239317825019,0.0397502223820046,0.00010321903629470719,Türkiye,TUR,792,end,2024,273136303916.0,Other
760110,2695192043.0,10,0.00986757162764008,0.009828018070482874,0.038319480928001116,9.736896982660751e-05,Türkiye,TUR,792,end,2024,273136303916.0,"Aluminium, not alloyed"
100190,22187365.0,1,0.03338212225697301,0.03337277414096714,0.1703203181097535,0.001114366086379493,Uganda,UGA,800,start,2000,664648125.9999999,Other
630900,17926580.0,2,0.02697153470948025,0.026948875901267304,0.13186122364940872,0.0007274636845846979,Uganda,UGA,800,start,2000,664648125.9999999,Worn clothing and other worn articles.
151110,16393375.0,3,0.024664742679196244,0.0246302078952713,0.11837833408447304,0.0006083495314309648,Uganda,UGA,800,start,2000,664648125.9999999,Crude oil
490199,14698437.0,4,0.022114614372658298,0.02207126452650635,0.10372550006217696,0.000489056168851385,Uganda,UGA,800,start,2000,664648125.9999999,Other
870421,13242847.0,5,0.0199245984182614,0.019874382404325708,0.09137572815722418,0.00039698962212898466,Uganda,UGA,800,start,2000,664648125.9999999,"Other, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- g.v.w. not exceeding 5 tonnes"
850611,12403665.0,6,0.018662002516501495,0.018604516650446743,0.08436364852042434,0.00034827033792590815,Uganda,UGA,800,start,2000,664648125.9999999,Manganese dioxide primary cell/battery volume < 300 c
170111,11262276.0,7,0.016944719407814897,0.01688303322682873,0.07496475110067656,0.00028712351580957883,Uganda,UGA,800,start,2000,664648125.9999999,Raw sugar not containing added flavouring or colouring matter :-- Cane sugar
870323,10641614.0,8,0.016010898976039543,0.01594364512987864,0.06992585424320855,0.0002563488860209441,Uganda,UGA,800,start,2000,664648125.9999999,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc"
252329,10293395.0,9,0.015486984160999502,0.015413257269166125,0.06712246556979765,0.00023984667840304947,Uganda,UGA,800,start,2000,664648125.9999999,Portland cement :-- Other
100630,10282330.0,10,0.015470336254284425,0.015388024187963673,0.06703367256965467,0.00023933130382062704,Uganda,UGA,800,start,2000,664648125.9999999,"Semi-milled or wholly milled rice, whether or not polished or glazed"
300490,191948695.0,1,0.047687557025712465,0.047675712128289284,0.26031644111409824,0.0022741030950805784,Uganda,UGA,800,mid,2012,4025131648.0,Other
870323,165269780.0,2,0.04105947195096561,0.041028876219258485,0.21799059821349012,0.0016858802368921318,Uganda,UGA,800,mid,2012,4025131648.0,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc"
151190,127133509.0,3,0.03158493190233166,0.031545705707718724,0.15940287780632453,0.000997607923274928,Uganda,UGA,800,mid,2012,4025131648.0,Other
170199,124346470.0,4,0.030892522499676514,0.030838809718380503,0.15522366130194545,0.0009543479463930196,Uganda,UGA,800,mid,2012,4025131648.0,Other
151110,102381839.0,5,0.025435649800639764,0.025378789182605548,0.12286113078487516,0.0006469722807807857,Uganda,UGA,800,mid,2012,4025131648.0,Crude oil
842920,70501227.0,6,0.01751525991330756,0.01746740401190508,0.0780689062153158,0.0003067843298307187,Uganda,UGA,800,mid,2012,4025131648.0,Graders and levellers
252329,60330602.0,7,0.014988479204146518,0.014940081233541971,0.06447149033240247,0.00022465450885313264,Uganda,UGA,800,mid,2012,4025131648.0,Portland cement :-- Other
870421,59695701.0,8,0.01483074498436877,0.014775488855514938,0.06363611055728752,0.00021995099679137945,Uganda,UGA,800,mid,2012,4025131648.0,"Other, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- g.v.w. not exceeding 5 tonnes"
630900,51559135.0,9,0.012809304020060712,0.012755216049782265,0.05308550887976577,0.0001640782694783435,Uganda,UGA,800,mid,2012,4025131648.0,Worn clothing and other worn articles.
870422,47472271.0,10,0.011793967291377397,0.011738307733867172,0.04790366736922411,0.0001390976644700799,Uganda,UGA,800,mid,2012,4025131648.0,"Other, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes"
710812,3272753337.38,1,0.2826095133378939,0.2825418062192217,2.0455806020643177,0.07986813702908124,Uganda,UGA,800,end,2024,11580478302.820002,Non-monetary :-- Other unwrought forms
151190,318459919.84000003,2,0.027499720781174537,0.02747995576863416,0.1349767986481722,0.0007562346430425627,Uganda,UGA,800,end,2024,11580478302.820002,Other
300490,251726348.20000002,3,0.021737128779793256,0.021711090053415927,0.10158071142446569,0.00047250276758931624,Uganda,UGA,800,end,2024,11580478302.820002,Other
100630,225500545.13,4,0.019472472486312384,0.019439816207585937,0.08885528724795962,0.0003791771847301928,Uganda,UGA,800,end,2024,11580478302.820002,"Semi-milled or wholly milled rice, whether or not polished or glazed"
870323,221249488.894764,5,0.0191053843467663,0.01906418922000039,0.08681661283030674,0.0003650157110376627,Uganda,UGA,800,end,2024,11580478302.820002,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc"
100190,220485665.48999998,6,0.019039426500743823,0.018989250724148667,0.08645105048792219,0.0003624997614772262,Uganda,UGA,800,end,2024,11580478302.820002,Other
720824,164145342.358446,7,0.014174314572004717,0.014130168407789082,0.060177799530998034,0.00020091119358614526,Uganda,UGA,800,end,2024,11580478302.820002,"Hot rolled iron or non-alloy steel, coil,width >600mm, t <3mm thick, ne"
252310,154283247.82,8,0.013322700823370132,0.0132748233647332,0.05573672616304897,0.0001774943572290272,Uganda,UGA,800,end,2024,11580478302.820002,Cement clinkers
871120,152992964.25,9,0.01321128197379759,0.013157474644244509,0.055159643666585656,0.00017453797139118914,Uganda,UGA,800,end,2024,11580478302.820002,With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc
230990,130606141.13,10,0.011278130118183086,0.011226792199580912,0.04530409835838936,0.0001271962189626684,Uganda,UGA,800,end,2024,11580478302.820002,Other
840130,206183020.0,1,0.03337782603495853,0.03336942909759125,0.17029410223070265,0.0011140792708199555,Ukraine,UKR,804,start,2000,6177245330.0,"Fuel elements (cartridges), non-irradiated"
260600,189308520.0,2,0.030646106781710092,0.03062297764451635,0.1537400818481477,0.0009391838608759773,Ukraine,UKR,804,start,2000,6177245330.0,Aluminium ores and concentrates.
260111,95304250.0,3,0.015428276668428838,0.015408870031110059,0.0668094241061119,0.00023803172095758564,Ukraine,UKR,804,start,2000,6177245330.0,"Iron ores and concentrates, other than roasted iron pyrites :-- Non-agglomerated"
260112,94727480.0,4,0.015334906570725435,0.015307901703808434,0.06631201441392705,0.0002351593595328781,Ukraine,UKR,804,start,2000,6177245330.0,"Iron ores and concentrates, other than roasted iron pyrites :-- Agglomerated"
240120,85666930.0,5,0.013868144362658817,0.013836744790516947,0.05857509832358679,0.00019232542806354552,Ukraine,UKR,804,start,2000,6177245330.0,"Tobacco, partly or wholly stemmed/stripped"
870323,78216790.0,6,0.012662082501424627,0.012627042776263453,0.05232900754572843,0.00016032833327288374,Ukraine,UKR,804,start,2000,6177245330.0,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc"
100190,70401750.0,7,0.011396949002185736,0.01135967596142387,0.045900834827581484,0.00012989044655842245,Ukraine,UKR,804,start,2000,6177245330.0,Other
251990,69819740.0,8,0.011302730629932744,0.011260078816234885,0.04542754560848209,0.00012775171969281983,Ukraine,UKR,804,start,2000,6177245330.0,Other
870322,66869660.0,9,0.010825158533892971,0.010778862258402107,0.043040766757491015,0.00011718405728391582,Ukraine,UKR,804,start,2000,6177245330.0,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc"
170111,52376130.0,10,0.008478881313914078,0.00843835332775952,0.031640639100463844,7.189142833544131e-05,Ukraine,UKR,804,start,2000,6177245330.0,Raw sugar not containing added flavouring or colouring matter :-- Cane sugar
300490,1983954181.0,1,0.036815034964098506,0.03680676378122632,0.19143919528950207,0.0013553467994077955,Ukraine,UKR,804,mid,2012,53889781252.0,Other
870323,1541663027.0,2,0.02860770615844325,0.028588424397383863,0.1415451323184817,0.000818400851647832,Ukraine,UKR,804,mid,2012,53889781252.0,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc"
854140,823542004.0,3,0.015281969695682074,0.015264802800944171,0.06603025657846412,0.00023353859777974526,Ukraine,UKR,804,mid,2012,53889781252.0,"Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes"
890520,773435690.0,4,0.014352177203749471,0.01432960581744836,0.0611118986320136,0.000205984990487826,Ukraine,UKR,804,mid,2012,53889781252.0,Floating or submersible drilling or production platforms
840130,600333729.0,5,0.011140029056579626,0.01111750372260766,0.04461209617146951,0.00012410024738143834,Ukraine,UKR,804,mid,2012,53889781252.0,"Fuel elements (cartridges), non-irradiated"
870421,533583624.0,6,0.009901387825362479,0.009876917983511436,0.03848467598043899,9.803748086823633e-05,Ukraine,UKR,804,mid,2012,53889781252.0,"Other, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- g.v.w. not exceeding 5 tonnes"
870332,533405313.0,7,0.009898079016236568,0.009869169776243067,0.03846850705769882,9.797196821166267e-05,Ukraine,UKR,804,mid,2012,53889781252.0,"Other vehicles, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc"
852810,467922241.0,8,0.008682949348261347,0.008653687555355501,0.032608664030093645,7.539360938447215e-05,Ukraine,UKR,804,mid,2012,53889781252.0,Colour television receivers/monitors/projectors
380830,421195249.0,9,0.007815864885967937,0.0077860132339658125,0.028530070547036584,6.108774391570659e-05,Ukraine,UKR,804,mid,2012,53889781252.0,"Herbicides, anti-sprouting products and plant-growth regulators"
860719,411839295.0,10,0.007642252119639389,0.007609629610029605,0.02772466577776925,5.840401746013274e-05,Ukraine,UKR,804,mid,2012,53889781252.0,"Bogies, bissel-bogies, axles and wheels, and parts thereof :-- Other, including parts"
300490,1408934066.25,1,0.02678473185621058,0.026778812578452302,0.1307618081100231,0.0007174218606091019,Ukraine,UKR,804,end,2024,52602134447.850006,Other
870390,1338311428.871752,2,0.025442150645019167,0.025425282920834624,0.12289903331257933,0.0006473030294438492,Ukraine,UKR,804,end,2024,52602134447.850006,Other
870323,1280363382.668017,3,0.024340521465671224,0.024313625861841753,0.1165001548140665,0.0005924609852208016,Ukraine,UKR,804,end,2024,52602134447.850006,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc"
850780,816342453.735604,4,0.01551918876115055,0.01549518117632667,0.06729428226946473,0.00024084521980422157,Ukraine,UKR,804,end,2024,52602134447.850006,Other accumulators
852520,790856859.165288,5,0.015034691414458609,0.01500478816081659,0.06471655105284486,0.00022604194592799542,Ukraine,UKR,804,end,2024,52602134447.850006,Transmission apparatus incorporating reception apparatus
870332,681473284.35,6,0.012955240153336663,0.012923746751858938,0.05383707529186074,0.00016783824743062657,Ukraine,UKR,804,end,2024,52602134447.850006,"Other vehicles, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc"
380830,452135078.83000004,7,0.008595375141635152,0.008570681246200619,0.03219264954479551,7.388047382543951e-05,Ukraine,UKR,804,end,2024,52602134447.850006,"Herbicides, anti-sprouting products and plant-growth regulators"
850220,407761032.07,8,0.007751796316825435,0.0077260997544492185,0.028232397277421026,6.0090346137548375e-05,Ukraine,UKR,804,end,2024,52602134447.850006,Generating sets with spark-ignition internal combustion piston engines
870190,392579204.57,9,0.0074631801293007375,0.007435141662516624,0.02689806856878463,5.569905764238937e-05,Ukraine,UKR,804,end,2024,52602134447.850006,Other
870120,369203997.3,10,0.007018802586157992,0.006989331370879097,0.02486560906248023,4.926358974345812e-05,Ukraine,UKR,804,end,2024,52602134447.850006,Road tractors for semi-trailers
870332,32056281.61,1,0.029587504244528027,0.02957950329692269,0.14738936319534568,0.000875420407419964,North Macedonia,MKD,807,start,2000,1083439865.19,"Other vehicles, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc"
870322,21922051.29,2,0.020233749924049162,0.020217335308102123,0.09310505814930323,0.0004094046359889595,North Macedonia,MKD,807,start,2000,1083439865.19,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc"
870323,16875586.44,3,0.015575932714124907,0.015554872772650968,0.06759718287578202,0.0002426096799149465,North Macedonia,MKD,807,start,2000,1083439865.19,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc"
870120,16728465.47,4,0.01544014209507269,0.015410915217120957,0.066872675226312,0.00023839798791603568,North Macedonia,MKD,807,start,2000,1083439865.19,Road tractors for semi-trailers
100190,15637330.84,5,0.01443303993365402,0.014397913551987475,0.06153730408533265,0.00020831264172645165,North Macedonia,MKD,807,start,2000,1083439865.19,Other
440710,14148929.7,6,0.013059266281953487,0.013020420438497162,0.05437381117697981,0.00017054443582296725,North Macedonia,MKD,807,start,2000,1083439865.19,Coniferous
020120,14119585.33,7,0.013032181834590224,0.0129863683235438,0.05423398551142695,0.0001698377633698234,North Macedonia,MKD,807,start,2000,1083439865.19,Other cuts with bone in
020741,13208411.729880001,8,0.012191181212963469,0.012141730775377084,0.04992086390742678,0.00014862489936731343,North Macedonia,MKD,807,start,2000,1083439865.19,"Fowl cuts & offal, domestic, except livers, frozen"
740811,12973323.290000001,9,0.011974197836743715,0.011919151497310335,0.04881731215089866,0.00014338141383347786,North Macedonia,MKD,807,start,2000,1083439865.19,Of refined copper :-- Of which the maximum cross-sectional dimension exceeds 6 mm
870421,10658805.15,10,0.009837929628083967,0.009787383207604358,0.038174772495196116,9.678485936713235e-05,North Macedonia,MKD,807,start,2000,1083439865.19,"Other, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- g.v.w. not exceeding 5 tonnes"
