country,iso3,reporter_code,year,flow,variant,total_trade_value,product_gini,product_top_1pct_share,product_top_2pct_share,product_top_5pct_share,product_top_10pct_share,product_top_200_share,product_active_count,partner_gini,partner_top_1pct_share,partner_top_2pct_share,partner_top_5pct_share,partner_top_10pct_share,partner_top_200_share,partner_active_count,top_5_partner_share,product_partner_cell_gini,product_partner_cell_top_1pct_share,product_partner_cell_top_2pct_share,product_partner_cell_top_5pct_share,product_partner_cell_top_10pct_share,product_partner_cell_top_200_share,product_partner_cell_active_count
Germany,DEU,276,2007,Imports,baseline,1059307813000.0,0.8467331086657612,0.419620531015568,0.5138697886673663,0.6527907313754515,0.764585413286289,0.6194357031519412,4955,0.8833270498532138,0.23072762515346423,0.34525825592112386,0.6321192912791251,0.8431098355355943,0.999998891729122,224,0.34525825592112386,0.9428341859844309,0.6023197385781955,0.7056673469470578,0.8368363700532812,0.9192619832022328,0.3581433888659519,138243
Germany,DEU,276,2008,Exports,baseline,1457462950353.7913,0.8364915638612092,0.35992091151142075,0.4521967251316124,0.606927034910184,0.7398957720292517,0.57513657649379,4759,0.8803117208643292,0.23188604070481167,0.3585554234245066,0.655165207932941,0.8193229022578303,0.9999796718822838,232,0.3585554234245066,0.9342606478891529,0.5510402541815638,0.664852389596421,0.8149007255526415,0.9073765733298503,0.2279393160493782,316387
Germany,DEU,276,2008,Imports,baseline,1192581758828.4258,0.8395750112323213,0.3963401467844467,0.4924986035570379,0.6348601788247932,0.7527372156110079,0.6005100873909333,4956,0.881810614320871,0.23038369575456158,0.34613580262012955,0.6267942095382625,0.834477808650277,0.9999988894525587,227,0.34613580262012955,0.9397483931771164,0.5818441703843898,0.6891492348007002,0.8273456757985771,0.9145177342847991,0.33298945199357716,140223
Germany,DEU,276,2009,Exports,baseline,1125844047764.0308,0.8334750828640529,0.3571105022987757,0.4479213813809544,0.601336037500054,0.735592185155088,0.5642457507892634,4862,0.8815198868876524,0.2340598454245715,0.36167058331053503,0.664619512515583,0.8229420403033092,0.9999727398646494,232,0.36167058331053503,0.941701184215123,0.5699460897952403,0.6845948742790595,0.8325765468012482,0.9204928307769578,0.2275653069902373,372000
Germany,DEU,276,2009,Imports,baseline,928891172153.049,0.8413386138601062,0.40142670384468787,0.4978755219819245,0.6398792661201985,0.7550076689667471,0.6049374824998756,4973,0.8847421086385479,0.24086296034565516,0.3562837032545144,0.6375662519941724,0.8390394829766933,0.9999986597727869,228,0.3562837032545144,0.9488095191763213,0.6124655029606492,0.7183434282831179,0.8504448704693269,0.9303960938612924,0.33843296094828557,163921
Germany,DEU,276,2010,Exports,baseline,1267743108878.6082,0.8365231561136455,0.36728383461821384,0.45677031902460474,0.6086154173089953,0.7398473449593592,0.5733879513513718,4850,0.8780253406875771,0.2267673942937108,0.348913738674288,0.6528907525697928,0.809941714341103,0.9999928847365136,230,0.348913738674288,0.9379026402703547,0.5634808113021971,0.6768412411142025,0.8237464489573303,0.9131053411301864,0.23006848152688508,340919
Germany,DEU,276,2010,Imports,baseline,1060672352045.1731,0.8418608491317443,0.4017636709455326,0.4954427245754571,0.6386048409700965,0.755692877825769,0.6034808815464155,4967,0.8798622333801329,0.2500975831964557,0.3600408735291762,0.6008445722986339,0.8239251306656297,0.999999452006147,219,0.3600408735291762,0.9421615458990265,0.5895045460156015,0.6968905703579622,0.8332657551604965,0.9185163070635217,0.3320720423134781,143945
Germany,DEU,276,2011,Exports,baseline,1483802558038.9243,0.8368534949800654,0.3670242673793982,0.4581314128396608,0.6076099049628182,0.7405692644816032,0.5723353487070815,4852,0.8770203926658557,0.2272174576317308,0.3485568803438326,0.6548633889788826,0.8151145348137953,0.9999943286280082,225,0.3485568803438326,0.933139116417401,0.5519617772376976,0.6646770351288454,0.812328568644425,0.9049135488576807,0.228141717042885,314040
Germany,DEU,276,2011,Imports,baseline,1261588484278.1267,0.8406979230054246,0.3971424652245501,0.4897834122185543,0.6342393334079023,0.7536280775820438,0.5985510952740218,4968,0.8771634467145972,0.24322122308982227,0.3506240081203176,0.5968666593623911,0.8176792886339637,0.999999591609123,220,0.3506240081203176,0.9361589385175464,0.5707330883404623,0.6787206899616005,0.818193511072565,0.9076776764293385,0.3276916760146466,133050
Germany,DEU,276,2012,Exports,baseline,1410146320662.789,0.843752638109718,0.37679671398947073,0.46730070328495105,0.6179514923574677,0.7496338021892578,0.5768328052703993,5003,0.875412903756009,0.23696915985784134,0.35996724371028677,0.6474550893807371,0.8073390631729538,0.9999910486397907,227,0.35996724371028677,0.9441759958381477,0.5834545763660598,0.6973628711221613,0.8401808443973497,0.9244205898833505,0.23612567295452763,378500
Germany,DEU,276,2012,Imports,baseline,1161247823739.0232,0.8448952734491131,0.4051580911665923,0.49872741583363733,0.6408649032563363,0.758955072438471,0.6009970721934222,5127,0.8794900118481865,0.24426042412010615,0.354935095537562,0.6341522298833054,0.8288716633652246,0.9999992736288889,222,0.354935095537562,0.9480859236330217,0.6064043550303106,0.7134461473828269,0.8479843018276247,0.9293300925661677,0.3354524429657631,164426
Germany,DEU,276,2013,Exports,baseline,1450937515317.3843,0.8439667360842966,0.37495561339586564,0.46769075909234004,0.6188109517108793,0.7504932702942603,0.5785883077361643,4981,0.8778165623101553,0.23790675602745942,0.3618321498825174,0.6432586134643807,0.8157592870187882,0.9999851588183705,232,0.3618321498825174,0.9456979958956033,0.5877435741796293,0.7017556805941162,0.8442695038290049,0.9273571413161714,0.23264629483317048,390521
Germany,DEU,276,2013,Imports,baseline,1187301533134.973,0.8448696765182369,0.402078032403473,0.49518521067629173,0.6392799550430835,0.7592714947642349,0.5987974208738029,5122,0.877687569794156,0.24487562808335347,0.3531306942465355,0.6004981667182165,0.8180633644739366,0.9999994363528351,219,0.3531306942465355,0.9497378401384651,0.609332747168063,0.7171771729633962,0.8521787470204116,0.9328591290751204,0.3298586011923089,171378
Germany,DEU,276,2014,Exports,baseline,1498238432430.5242,0.8465759775592725,0.38180336003918736,0.47373725555808704,0.6250264771622626,0.7550954039755946,0.5850415888212208,4983,0.8792070999753863,0.24438252675836405,0.3726978669906677,0.6503996397323247,0.8210799418911804,0.9999890802396681,231,0.3726978669906677,0.9459326081112915,0.5916397303051923,0.704374299750378,0.8455392718411503,0.9275473788352615,0.23940320009609878,385016
Germany,DEU,276,2014,Imports,baseline,1214915241976.0354,0.8437539969058103,0.39396851961389295,0.48763636546794853,0.6361881806727933,0.7573628889913534,0.5949027636383887,5115,0.8815612681737044,0.25025820252454073,0.3586137354214,0.6410082860962597,0.832399975348719,0.9999995982877445,221,0.3586137354214,0.9481014780918369,0.6001656803349521,0.7097979481608598,0.847859930644766,0.9299855980969116,0.32224981643330947,168589
Germany,DEU,276,2015,Exports,baseline,1328500248527.905,0.8513553279250192,0.3951367942612382,0.4876870139504288,0.6365828490122624,0.7634322307888343,0.5973316476779069,4969,0.8801627714809095,0.25503009245251873,0.37619585700165104,0.6541369239877411,0.8221126247725862,0.999988582487304,231,0.37619585700165104,0.9447230760346266,0.5943070763664899,0.7043751527443519,0.8432397846629138,0.9248526256152418,0.2510354353857343,365548
Germany,DEU,276,2015,Imports,baseline,1057535853582.0648,0.8425459845826142,0.3840847862683155,0.47994640734673893,0.6323361392722779,0.7557893105313183,0.589881673576325,5107,0.8846220858936107,0.2510850335048463,0.3675953994177317,0.6483610466648658,0.8328549223865596,0.9999993081296823,224,0.3675953994177317,0.9444600720117846,0.5868251636841647,0.6977524237147975,0.8383446070954524,0.923553012312365,0.3113735828028323,159205
Germany,DEU,276,2016,Exports,baseline,1337236557703.4993,0.8523331916434529,0.3916344536618367,0.4845668327495535,0.6368096404184342,0.7649885999446687,0.5961947995718813,4993,0.882161599652743,0.2432570213289719,0.36841365766979733,0.6546827179459456,0.8255180183724449,0.9999892027113664,234,0.36841365766979733,0.9424260236711655,0.5860442108897814,0.6973464593060331,0.8374177898403186,0.9209712492137117,0.24524309156583482,353311
Germany,DEU,276,2016,Imports,baseline,1060882070125.769,0.8429634797939531,0.3810002723983468,0.47952755829727733,0.6325337047614321,0.7566540275587356,0.58919153451269,5104,0.884409824140677,0.2495949820938803,0.3656891289711585,0.648313982620898,0.8342547766991393,0.9999994474259434,223,0.3656891289711585,0.9415047495766562,0.575553745463258,0.6874144847940249,0.8304569292038798,0.9184027134317959,0.30384190882128603,153004
Germany,DEU,276,2017,Exports,baseline,1430536200995.737,0.851003855803071,0.3692722096775894,0.4678194107209225,0.6286085657285904,0.763373223940193,0.5796204144816827,5157,0.8791806791923762,0.23862469739353645,0.3656579974574679,0.6517687428502632,0.8137399715547387,0.9999894279987389,230,0.3656579974574679,0.9407832140240007,0.5716360031069794,0.6879050643845482,0.8326468610280546,0.9188216341100558,0.21882935657955274,357261
Germany,DEU,276,2017,Imports,baseline,1119617190537.8958,0.8406886753387273,0.3527516812894649,0.459780151818439,0.6207795477607798,0.7515925460935334,0.5708260771262978,5278,0.8779966278416445,0.24320817780752838,0.356169802860464,0.6034669562998132,0.8104728174883256,0.9999993702720198,219,0.356169802860464,0.9406860311889773,0.562296313375592,0.678597207087492,0.8275941783992125,0.9183129621443197,0.2764676753458045,157633
Germany,DEU,276,2018,Exports,baseline,1562418816337.1765,0.8531941027840291,0.3731320552241426,0.47182831904145567,0.6329039506143411,0.7667011627488739,0.5846014326096473,5144,0.8800528479560561,0.23628586262357446,0.36187953372161163,0.652634407250211,0.822114542508791,0.9999915229871507,231,0.36187953372161163,0.9418966624901488,0.5773486629019704,0.692208381282757,0.8355274288874601,0.9206602291917021,0.22560080006938915,356774
Germany,DEU,276,2018,Imports,baseline,1292726052266.6787,0.8509886981679515,0.3901731079428443,0.4927432633430896,0.6450509907358711,0.7668637617735875,0.5981792949281476,5256,0.8819456348855232,0.23977195430245876,0.3546812011531227,0.6345171369288276,0.824346487141259,0.9999992288273002,226,0.3546812011531227,0.9448440630341779,0.5887348342667446,0.6993582465876814,0.8398565323951659,0.9248162152974009,0.30982824335008086,159588
Germany,DEU,276,2019,Exports,baseline,1493267430849.1663,0.8541441742210658,0.3700241798882856,0.46995156117447495,0.6331314763501124,0.7682312727695855,0.583833989896351,5152,0.8817109909522156,0.24183618558545733,0.3631579719409728,0.654953064564993,0.8237596864916997,0.9999910803498275,233,0.3631579719409728,0.942551926995673,0.5779660180615241,0.6941340252044041,0.8374889238830876,0.9221405805787778,0.21967152262154901,359383
Germany,DEU,276,2019,Imports,baseline,1239895409104.6372,0.8525209719068096,0.39290395157912766,0.4957043872920487,0.6500360215393638,0.770815056365336,0.6025903557381708,5256,0.885491322862934,0.24456136510641832,0.35627784336876533,0.6315260526651858,0.8331495663350761,0.9999990589144362,232,0.35627784336876533,0.9461527048362628,0.5961656944959135,0.7051081315177145,0.8439140958330721,0.9270380042012047,0.3094748724798862,164016
Germany,DEU,276,2020,Exports,baseline,1385852259832.223,0.8514197235729319,0.35561507215183524,0.45634137485143733,0.6257971926314211,0.7654847211970363,0.575621254710284,5132,0.8820034454431256,0.24050523959652034,0.36001908070527655,0.6583793461947061,0.821778544788393,0.9999903878994644,230,0.36001908070527655,0.9412016804134393,0.5696591867758454,0.6872287437384068,0.8335989499912403,0.9201102198408637,0.20761830233033174,348590
Germany,DEU,276,2020,Imports,baseline,1173167331771.732,0.8506617650873372,0.37425744207319445,0.48592606845087244,0.644647892762749,0.7679763957849564,0.5967716203878092,5254,0.8873029307966969,0.2572886716317854,0.3690834528120435,0.6449154445103299,0.8303285934019168,0.9999990322316799,229,0.3690834528120435,0.9453532597390157,0.5907523619841744,0.701280866495074,0.8417243727289211,0.9259086493988323,0.29587311899766866,164251
Germany,DEU,276,2021,Exports,baseline,1635599573787.8987,0.8513368061250997,0.3530235881506907,0.4549088875273858,0.6243788375021697,0.7642872428739285,0.5745492610759375,5140,0.882651811467499,0.23794922416131573,0.3609422822277628,0.6595260490560306,0.8296781059936766,0.9999886941892122,231,0.3609422822277628,0.939505472629429,0.5627737019166406,0.6816091947400217,0.8296251411785517,0.9174133611566794,0.19931027228715217,336893
Germany,DEU,276,2021,Imports,baseline,1424674986146.0996,0.8519749861607222,0.3731866303172634,0.4885583331405283,0.6477317119594764,0.7693641421784397,0.6006609923136401,5257,0.8855914428247209,0.2556390395115024,0.3670606309310736,0.6440532962414663,0.8282748155270133,0.9999987669335264,227,0.3670606309310736,0.9453517085143242,0.593105858437102,0.702797111594911,0.8417438697635434,0.9258826401738309,0.3016804923955718,163369
Germany,DEU,276,2022,Exports,baseline,1695806689766.6763,0.8567754755096881,0.3750889631562796,0.47431805842660335,0.6355833496133118,0.7713441036858786,0.5791949577507802,5374,0.8844867258632347,0.24105835296638484,0.3657641112588986,0.6694918695887935,0.827469816593703,0.9999905074419719,233,0.3657641112588986,0.9429608699048639,0.5813171901068043,0.6964336201467504,0.8389946620355861,0.9226544623954541,0.2219088604826006,354836
Germany,DEU,276,2022,Imports,baseline,1598522313898.5164,0.8611607246957367,0.4082717478378212,0.5140487379708152,0.6669117413933987,0.7821887328855925,0.6127609163050531,5503,0.8852465352502894,0.2641970901867461,0.3651983899938078,0.6376635499163789,0.8262587405111801,0.9999985724072856,233,0.3651983899938078,0.9524090210094807,0.6251468508590239,0.7311619651150417,0.8620872604071073,0.9377951740791522,0.33301411196767183,179780
Germany,DEU,276,2023,Exports,baseline,1725527288354.6516,0.8604744884004287,0.38199989152680086,0.48494425354392984,0.6446694616040042,0.7783515197747652,0.588313001176483,5364,0.8813410297819266,0.24605924643824498,0.3650869150290975,0.6670948125406345,0.8217392701282211,0.999994113281294,230,0.3650869150290975,0.9421136683086908,0.5800713686509256,0.6947341424028343,0.837450693393867,0.9214742870073641,0.2165152361075448,345677
Germany,DEU,276,2023,Imports,baseline,1486746612550.153,0.86007797124911,0.39192009354746354,0.5042362523430087,0.6627691036032375,0.7822945983229119,0.6082228445877904,5488,0.8835148680460452,0.2585089604174963,0.37011066440853796,0.6353308412296946,0.8260554712969536,0.9999985291137989,232,0.37011066440853796,0.9487844081764429,0.6066050336513213,0.716454158194776,0.8524995438006363,0.9322604689863253,0.3042977324491761,169301
Germany,DEU,276,2024,Exports,baseline,1630712507906.0562,0.860618483492358,0.3863270500906964,0.48663902104592494,0.643802104437725,0.7779703616983337,0.5887751135219612,5362,0.8807138387576932,0.2479446519999882,0.36590186372024647,0.666935344100537,0.8215317576405351,0.9999939993086295,228,0.36590186372024647,0.9432480668980623,0.5838303285879275,0.6974712404281204,0.8399018281510311,0.9232146138515235,0.22378438916250545,352306
Germany,DEU,276,2024,Imports,baseline,1376916344449.6094,0.8592833121758281,0.3859743500847362,0.49849568627373797,0.6586937812000382,0.7801956303718536,0.6031722080707907,5500,0.8824073433418291,0.26064988894769714,0.37065711944194474,0.6379342865269105,0.8127193575718825,0.9999990246484121,230,0.37065711944194474,0.9505363590818681,0.6106088054321774,0.7213673534232251,0.857507685663748,0.9356949808944401,0.2974661861419035,174654
Greece,GRC,300,1988,Exports,baseline,5430287503.0,0.9264769711325433,0.45566455231569347,0.5974963073700078,0.7892747959720688,0.9035183984806412,0.8457710843970392,2943,0.8840314947532724,0.3929728753442762,0.5562098867382934,0.7041651273321172,0.8163226472909643,1.0,152,0.6189780894921431,0.9236271593257677,0.5096978052213453,0.6385105510683308,0.8017356124504997,0.8961972776416365,0.5419246565442853,16719
Greece,GRC,300,1988,Imports,baseline,12254952352.0,0.8281846513434585,0.3667169708143799,0.4606093039667169,0.6074916966759987,0.7322528138214666,0.5817266252231937,4634,0.8786814216537919,0.3478494294842608,0.4968127370977803,0.6788421381044631,0.8156063264798241,1.0,155,0.5541499384852117,0.8913276312650982,0.46871650986570884,0.5763041518351878,0.7299344341832656,0.8375469423448967,0.3759776427240082,39244
Greece,GRC,300,1989,Exports,baseline,7543195067.0,0.9325460655780731,0.4880641100090485,0.6294220850486724,0.8140722609527075,0.9137634108329231,0.851438254871263,3195,0.8860601522205866,0.4108038081311891,0.5721236240966483,0.7045035293132769,0.8165388201275321,1.0,159,0.6288968075018495,0.9317189775299917,0.5558627341275411,0.6764013044447496,0.8222801180278692,0.9082252688879059,0.558540629610898,19633
Greece,GRC,300,1989,Imports,baseline,16127107217.0,0.8333297007075455,0.37720412502668366,0.46735584643816036,0.612014488723418,0.7355364381465685,0.5848331753544638,4690,0.8724136046141866,0.3477280246570584,0.41667304517679143,0.6820850137589806,0.7985899174418566,1.0,148,0.5512121920805111,0.8955225740292183,0.4731650659553,0.5824911000218099,0.7373491537567918,0.8434515592270214,0.37360360391532205,41137
Greece,GRC,300,1990,Exports,baseline,8059650257.0,0.9308089090459741,0.49268478797218357,0.6313293183634978,0.8094150920921283,0.9124200112297751,0.8475613272507787,3212,0.8825287899763359,0.388426041475065,0.5569175129034386,0.6948625846557004,0.815919971625141,1.0,157,0.6128803850650761,0.9290455379744627,0.5466464396731701,0.6675298105308343,0.8191218547313697,0.9051663572701353,0.544038267813387,20288
Greece,GRC,300,1990,Imports,baseline,19777003585.0,0.8306957891758242,0.3636012964802221,0.4588716489834221,0.6021591489234692,0.7306393575192346,0.5749917150556051,4700,0.880553471424844,0.3597495862515919,0.4406501913469719,0.694035173984118,0.8128807645660342,1.0,150,0.5671886927556523,0.894988622042761,0.47287204089365087,0.5805211272099792,0.7355933163218871,0.8432145451320148,0.3742222240690361,41609
Greece,GRC,300,1992,Exports,baseline,9838260233.0,0.9320124411827269,0.5199741673676056,0.6519358490321405,0.8194765664926481,0.9116298037041363,0.8429618723829095,3434,0.8922775115709718,0.42073294454194377,0.5633467552941481,0.7126368780613246,0.8317139033945699,1.0,171,0.6021485649595949,0.9314184860092585,0.5735367305159593,0.694810594770735,0.8317003014978085,0.908238540288671,0.5428289669637568,23581
Greece,GRC,300,1992,Imports,baseline,23451556782.0,0.8421537550134908,0.4078630215859074,0.4900648403359374,0.6255387986975645,0.7482902148086487,0.5992332647522232,4676,0.8893335909134419,0.3469471573096183,0.4946820480550902,0.6848150519511212,0.8314182797009676,1.0,159,0.558353680044404,0.9022903428603277,0.5033256414797955,0.6076145078324634,0.7531940160815888,0.8546361737223113,0.4037274553247183,43989
Greece,GRC,300,1993,Exports,baseline,8783705912.0,0.920109264582424,0.48442846045048693,0.6098509190388295,0.787159146067731,0.8907975733010857,0.8056062209838702,3597,0.8794470179935416,0.3693872380867571,0.48856236513306434,0.6649097981549089,0.796957151017148,1.0,187,0.5332347221007461,0.9215535198696012,0.5334697024177875,0.6610384234366885,0.8092655623054061,0.8937571940193163,0.48608854767859855,25891
Greece,GRC,300,1993,Imports,baseline,22004452722.0,0.8401256985644747,0.42215087879521224,0.5047523292817662,0.6355897106687424,0.7490172859205728,0.6074063866008838,4783,0.8880890630836196,0.3091991864536407,0.4561351365928327,0.6876032666276098,0.8395627611555919,1.0,164,0.5224356363340232,0.9009464300092096,0.5130038692447877,0.6113550609940954,0.7517234597460397,0.8514980264093114,0.41454689685965096,45462
Greece,GRC,300,1994,Exports,baseline,9398969500.0,0.9222605977819311,0.4992604409451483,0.6244465203339579,0.7923084860526465,0.8933784222834216,0.806796296657841,3673,0.8775995783840391,0.34920130467494337,0.4611610385585356,0.6598949888070176,0.7971852687680282,1.0,189,0.5096082011969504,0.9237853262845588,0.5371379116614858,0.6635999168845053,0.8136786539205175,0.8974549739734765,0.4817448608594804,26942
Greece,GRC,300,1994,Imports,baseline,21491533206.0,0.8273554701946308,0.36977273579445524,0.463553681792171,0.6063675486568727,0.7305293843166492,0.5738414200508017,4824,0.8873436746949459,0.3302712776684714,0.4854484983922557,0.6874085637071043,0.836251232414749,1.0,163,0.5476004992382022,0.8959360657448965,0.47700420178202896,0.5815273889119663,0.7350957631347318,0.8439986099705539,0.3678334650779126,46109
Greece,GRC,300,1995,Exports,baseline,10895760648.0,0.9180858373000496,0.46635896805724325,0.6030246704442842,0.7829657745433249,0.8883948361858325,0.7931064350781433,3774,0.8808857037171738,0.36106684646400833,0.4768746540842699,0.6641190541688559,0.8107433039676295,1.0,190,0.5178973265199062,0.920975506097969,0.5292420816951852,0.6526336608087355,0.8039527187675425,0.8920631105992702,0.46282545835160677,29124
Greece,GRC,300,1995,Imports,baseline,25804975723.0,0.8241305320058485,0.3484810200764861,0.44805502791830704,0.6008036620310212,0.7272307711676587,0.5678012556679358,4827,0.8907890383708017,0.3521452168970909,0.5019452474220024,0.6971172915294124,0.8326080062090512,1.0,167,0.5671729883456167,0.8963801349893288,0.47214567728272067,0.5788732025694532,0.7350702855377377,0.8448878575990125,0.3551804355247213,47917
Greece,GRC,300,1996,Exports,baseline,11834624679.0,0.9197973266818378,0.5007259215845894,0.6221933856564172,0.7898110631751619,0.8886221652352918,0.7914395572358311,3948,0.8698005838757696,0.31990018312265567,0.4301511285806278,0.6221539039649675,0.7905743033492275,1.0,192,0.46821010714707434,0.923067854480359,0.5440131520540974,0.6622135892409402,0.8097579982409512,0.8942274847785225,0.4610658064790497,33216
Greece,GRC,300,1996,Imports,baseline,28362306232.0,0.8207005333542665,0.35131268749781686,0.44457979315424806,0.5885466997097192,0.7192618079831471,0.5512972086648754,4955,0.8860751956728055,0.32053454326442943,0.46848209906881877,0.6679312936698426,0.8290470168279368,1.0,175,0.532647722876473,0.8975242596865236,0.4710563016884078,0.578776227459217,0.7355681895311397,0.8460134915942614,0.3520107788955348,50771
Greece,GRC,300,1997,Exports,baseline,11140711899.0,0.9150851471454375,0.49442983284528075,0.612932819635425,0.7777164584767439,0.8802161532316635,0.7759988142926485,4024,0.8667871414274548,0.31309558847070584,0.4215518121801132,0.6283764851354227,0.7923594030640322,1.0,192,0.4649859032316405,0.9194535489939131,0.5424574531491526,0.6567747796850195,0.8012333878592833,0.8878002484641758,0.4502249471553272,35140
Greece,GRC,300,1997,Imports,baseline,26892517486.0,0.8199772781814727,0.3408404167356874,0.44006043335886447,0.5857263773538558,0.7182131626782425,0.5493852936859256,4926,0.8816485520162038,0.3091852066779762,0.46316205883232275,0.66353122969203,0.8274407692989015,1.0,171,0.5252132072184386,0.8974075706565341,0.4660275527021368,0.5770708855011061,0.734425411911769,0.8463030436197817,0.34047434145080097,52365
Greece,GRC,300,1998,Exports,baseline,10849871864.0,0.9107771967369545,0.46039183537034256,0.5930269893185534,0.7649649024463355,0.8749332181053304,0.7622105866005277,4051,0.8721641771124062,0.30248419088610906,0.4194645096317425,0.6322726480081129,0.7995192326448289,1.0,197,0.4659680631597918,0.9154654906158328,0.5172460130723623,0.6391790953781166,0.7893805039686872,0.8818022498260907,0.41720171894557223,36779
Greece,GRC,300,1998,Imports,baseline,30118575799.0,0.8303018687578454,0.369935121512948,0.46910149949617147,0.612076388705341,0.7352749442998322,0.5770575770577125,4955,0.8846176426682459,0.30831764635791037,0.45843263981487575,0.6676160394233387,0.8344196893876509,1.0,171,0.5206101411183132,0.9043611617006095,0.49598047473068035,0.6036065188581595,0.7528445480397796,0.8568892567907175,0.36766255243608376,53911
Greece,GRC,300,1999,Exports,baseline,11001743556.0,0.9148726638389166,0.493856973700942,0.6195624101129521,0.778895454196133,0.880040060170259,0.7755629759563539,4069,0.876372517468085,0.3030513738144434,0.42463867097249036,0.6435673471173209,0.8078746742058673,1.0,200,0.4678980302347269,0.9190856131162821,0.5384000347626354,0.6552005286533694,0.7999376129977483,0.8871240568661733,0.4381328132640579,37172
Greece,GRC,300,1999,Imports,baseline,30208655515.0,0.8339719768339908,0.3780667360164043,0.4740391836005218,0.6173701098262864,0.7400838513616981,0.5798721718118808,4968,0.8995611782514514,0.3095232097422261,0.46328691629624813,0.7227813833077834,0.8596818657852804,1.0,189,0.5282007206205185,0.9070304150660966,0.5061513203858984,0.6126131972278873,0.7602299283924289,0.8616038344399651,0.3731514233529105,55764
Greece,GRC,300,2000,Exports,baseline,10847422745.0,0.9226462025114202,0.5551083712281373,0.6598820256451616,0.8004773338443352,0.8899815493454339,0.7997484470676449,4007,0.8635396382230298,0.27788630496487576,0.38628523599593517,0.6164514562763084,0.7874433118168291,0.9999934106928733,207,0.38628523599593517,0.9285052731971937,0.5821083655018923,0.6893306589758064,0.820135393828979,0.8989976555025467,0.4778415117442719,38866
Greece,GRC,300,2000,Imports,baseline,29486860163.0,0.8588819939945844,0.450474600434656,0.538095149849475,0.6691383368364909,0.780475353726457,0.6372430165887242,4914,0.8785693080711225,0.25702986944368206,0.38743618689300596,0.6240657377312229,0.8254155479578791,1.0,191,0.4371587445303815,0.9201121424327161,0.5620554008933121,0.6588029677834505,0.7915502498732422,0.8812326572025329,0.4367300021708995,54644
Greece,GRC,300,2001,Exports,baseline,10402391381.0,0.9200766294363145,0.5399722952415993,0.6492565450225103,0.7954391518197771,0.8841218461361025,0.7938903965951443,4026,0.8624633467165352,0.2767052332079525,0.3865069918772363,0.616523064178679,0.7872361653261275,0.9999970518317494,208,0.3865069918772363,0.9237688197224054,0.5593627399588034,0.6701591255961609,0.8074563297379553,0.8921797656019188,0.45532746457235035,37814
