metric,rank,country,iso3,reporter_code,year,flow,metric_value,active_count,universe_count,total_trade_value,product_id_mode,harmonization_method
hhi,91,Spain,ESP,724,2024,Imports,0.010433161160871627,4952,5037,434178361793.97705,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,92,Uruguay,URY,858,2024,Imports,0.010145564836421914,4352,5037,12320021143.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,93,Saudi Arabia,SAU,682,2024,Imports,0.010136846065943061,4731,5037,223702135322.976,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,94,Philippines,PHL,608,2024,Imports,0.010079480075042432,4707,5037,134881084425.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,95,Dominican Rep.,DOM,214,2024,Imports,0.009956947145491618,4274,5037,32202775836.274,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,96,Ukraine,UKR,804,2024,Imports,0.009684561162117756,4690,5037,64803937550.67,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,97,Türkiye,TUR,792,2024,Imports,0.009525353100104848,4874,5037,307392038640.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,98,Indonesia,IDN,360,2024,Imports,0.009515876004686796,4861,5037,233894256322.00003,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,99,Finland,FIN,246,2024,Imports,0.00942514695727677,4744,5037,74023379509.134,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,100,Morocco,MAR,504,2024,Imports,0.009128830481655713,4713,5037,96711070144.586,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,101,Costa Rica,CRI,188,2024,Imports,0.00908946995427659,4435,5037,23674945696.575,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,102,USA,USA,842,2024,Imports,0.008807382505167157,4954,5037,3228754846387.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,103,Luxembourg,LUX,442,2024,Imports,0.00879464249103799,4728,5037,23509235821.187,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,104,Slovakia,SVK,703,2024,Imports,0.008557214316601135,4870,5037,115531447921.93799,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,105,Sweden,SWE,752,2024,Imports,0.008196718882987768,4883,5037,179824431462.478,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,106,Montenegro,MNE,499,2024,Imports,0.00804755507059586,4236,5037,4398796515.151,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,107,Albania,ALB,8,2024,Imports,0.008022336395039707,3246,5037,8047016586.708,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,108,Colombia,COL,170,2024,Imports,0.007912379636743119,4609,5037,63313256717.58,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,109,French Polynesia,PYF,258,2024,Imports,0.007742174859601818,2433,5037,1306613598.3779998,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,110,Italy,ITA,380,2024,Imports,0.007606861500855573,4946,5037,583103174155.02,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,111,Croatia,HRV,191,2024,Imports,0.007377520026613874,4816,5037,45447733656.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,112,Algeria,DZA,12,2024,Imports,0.0070441315227822736,4220,5037,47327369554.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,113,Argentina,ARG,32,2024,Imports,0.007018286167039857,4452,5037,60203954980.2,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,114,Norway,NOR,579,2024,Imports,0.006904942762183296,4798,5037,97802065418.63899,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,115,Bosnia Herzegovina,BIH,70,2024,Imports,0.0068575095543456826,4599,5037,15853280486.968,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,116,Mexico,MEX,484,2024,Imports,0.006807167987140456,4213,5037,544024732870.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,117,Latvia,LVA,428,2024,Imports,0.006798367551836831,4691,5037,21337298596.557,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,118,Brazil,BRA,76,2024,Imports,0.006773913699089869,4545,5037,274815847217.99997,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,119,Czechia,CZE,203,2024,Imports,0.0065976574730157,4924,5037,229082398703.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,120,Serbia,SRB,688,2024,Imports,0.006412539102936253,4764,5037,36939782894.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,121,Portugal,PRT,620,2024,Imports,0.0064061580575971565,4919,5037,112374124888.38,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,122,Hungary,HUN,348,2024,Imports,0.006343160491807312,4848,5037,133039000770.38,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,123,Estonia,EST,233,2024,Imports,0.006246801023809695,4711,5037,21365696706.98,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,124,France,FRA,251,2024,Imports,0.005935562111782113,4969,5037,761699282847.741,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,125,Canada,CAN,124,2024,Imports,0.005512078634684954,4959,5037,528235421665.057,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,126,Germany,DEU,276,2024,Imports,0.005073411486334736,4949,5037,1308896181476.719,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,127,Denmark,DNK,208,2024,Imports,0.005026514409743971,4914,5037,121661184714.539,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,128,Romania,ROU,642,2024,Imports,0.004782139888907391,4946,5037,136499119417.53,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,129,Antigua and Barbuda,ATG,28,2024,Imports,0.004660082195050563,3431,5037,662732555.167,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,130,Poland,POL,616,2024,Imports,0.004516978701927691,4921,5037,373568290917.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,131,Kazakhstan,KAZ,398,2024,Imports,0.004302093208475899,4739,5037,59732040910.76,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,132,Austria,AUT,40,2024,Imports,0.004185997828698231,4907,5037,201941075583.918,harmonized_hs6_family,lt_hgl_weighted_hs1992
